period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1412c222,growth1412c222,Y1417c600,Y1528c372,growth1528c372,Y1781c348,growth1781c348,Y2012c705,growth2012c705,Y22c124,growth22c124,Y253c246,growth253c246,Y253c428,growth253c428,Y2561c826,growth2561c826,Y259c246,growth259c246,Y262c246,growth262c246,Y272c246,growth272c246,Y2731c428,growth2731c428,Y2778c620,growth2778c620,Y2848c752,growth2848c752,Y2848c807,growth2848c807,Y2857c348,growth2857c348,Y2955c826,growth2955c826,Y2960c208,growth2960c208,Y2973c792,growth2973c792,Y3003c442,Y3063c372,growth3063c372,Y319c124,growth319c124,Y330c124,growth330c124,Y3348c233,Y3423c32,Y3848c300,growth3848c300,Y3848c376,Y3848c586,growth3848c586,Y3858c124,growth3858c124,Y3954c124,growth3954c124,Y3956c600,growth3956c600,Y4522c484,growth4522c484,Y4912c251,growth4912c251,Y4924c300,growth4924c300,Y4924c705,growth4924c705,Y4924c752,growth4924c752,Y4942c124,growth4942c124,Y4942c826,growth4942c826,Y4972c268,Y5016c124,growth5016c124,Y660c208,growth660c208,Y660c233,Y660c246,growth660c246,Y660c300,growth660c300,Y660c381,Y660c428,growth660c428,Y660c484,growth660c484,Y660c705,growth660c705,Y763c616,growth763c616,_merge,x,r2,s,sf
201505,841430,664,3846,28992060,05,0,0,0,1,0,0,0,0,0,0,0,465227,.0488405227661133,865648,109281,-.7819051742553711,390815,-.1881999969482422,7860,.3820762634277344,6708692,.2105474472045898,1243223,1.980674743652344,679737,.4767036437988281,3233048,.7560243606567383,1435399,.1789932250976563,483186,.2934589385986328,682233,.356846809387207,21877,.1812152862548828,331822,-.1120805740356445,2802084,-.036280632019043,22347,-.56781005859375,465615,-.1904993057250977,16135405,-.0041599273681641,574909,-.1334924697875977,982144,-.3802118301391602,119457,593152,-.0031490325927734,12860931,.2098255157470703,22837406,.1079063415527344,38917,268202,2291911,.8840885162353516,3561000,4720588,.2385015487670898,73956208,.1277256011962891,14168015,-.2965946197509766,1157402,-.2070636749267578,826045,-.0425987243652344,3224380,.2311630249023438,1963102,.0279102325439453,1047513,-.1230669021606445,11323488,-.0818748474121094,2547023,.0598869323730469,4232398,.2472314834594727,8257,1269966,-.2312707901000977,7770768,-.1063518524169922,732399,4704841,.1691322326660156,6085728,.7062664031982422,17343228,1113438,.2307662963867188,6224082,-.0371007919311523,2622819,.4932107925415039,214414,-.0528430938720703,matched (3),31248168,.91327876,1470898.5,3229061.3
201506,841430,665,3846,33178682,06,0,0,0,0,1,0,0,0,0,0,0,453501,-.0255279541015625,2893821,175014,.4709434509277344,506131,.2585611343383789,5405,-.3744621276855469,2487726,-.992034912109375,1533859,.2100801467895508,705779,.0375957489013672,3857313,.1765460968017578,441225,-1.179642677307129,994591,.7219305038452148,653031,-.0437469482421875,16881,-.259246826171875,498751,.4075088500976563,2609739,-.0711126327514648,39523,.5701904296875,500256,.0717611312866211,14141937,-.1318721771240234,327737,-.5620002746582031,515819,-.64398193359375,102246,665170,.1145915985107422,11534773,-.1088275909423828,21101552,-.0790538787841797,76804,56058,711631,-1.169581413269043,2245000,4231417,-.1093969345092773,79463544,.0718250274658203,11085294,-.2453670501708984,2644012,.8261203765869141,885068,.0690145492553711,2970973,-.0818510055541992,1878047,-.0442934036254883,642175,-.4893131256103516,8197665,-.3230295181274414,2657441,.0424385070800781,4787345,.1232080459594727,6454,1214721,-.0444755554199219,7843360,.0092983245849609,1121400,5409498,.1395645141601563,7246297,.1745443344116211,22807240,1321237,.1711158752441406,6576134,.0550212860107422,2799405,.0651569366455078,205680,-.0415878295898438,matched (3),33759608,.91327876,1077591,3069934.3
201507,841430,666,3846,31765438,07,0,0,0,0,0,1,0,0,0,0,0,245965,-.6118078231811523,2114098,179844,.0272235870361328,443005,-.1332149505615234,15608,1.060459136962891,1798614,-.3243532180786133,525453,-1.071281433105469,350561,-.6997671127319336,3459135,-.108952522277832,299053,-.3889341354370117,599907,-.5055570602416992,464999,-.3395891189575195,18330,.0823507308959961,227658,-.7842626571655273,1994276,-.2689695358276367,16747,-.8586635589599609,353853,-.3462381362915039,8901255,-.46295166015625,197335,-.5073080062866211,148658,-1.244107246398926,88367,599269,-.1043319702148438,9026462,-.2452068328857422,16268066,-.2601413726806641,44089,450856,144064,-1.597302436828613,1223000,859096,-1.59441089630127,61662384,-.2536239624023438,8121100,-.3111543655395508,893924,-1.084432601928711,1219164,.320256233215332,3210262,.0774631500244141,930047,-.7027521133422852,497411,-.2554435729980469,4324056,-.6396560668945313,1664793,-.4676628112792969,3601554,-.2846107482910156,1113,783872,-.438023567199707,7129082,-.0954856872558594,1095389,5321692,-.0163650512695313,3959550,-.6043605804443359,18020914,1281137,-.0308208465576172,5802656,-.1251316070556641,2466908,-.1264410018920898,220985,.0717735290527344,matched (3),27881314,.91327876,1175173.6,3105531.8
201508,841430,667,3846,31446804,08,0,0,0,0,0,0,1,0,0,0,0,74801,-1.19035816192627,1038539,147387,-.1990280151367188,408078,-.082122802734375,2901,-1.682727813720703,1648745,-.0870018005371094,422120,-.2189712524414063,182710,-.6516342163085938,791729,-1.474555015563965,274113,-.0870809555053711,445226,-.2981929779052734,219148,-.7522878646850586,20780,.1254520416259766,130525,-.5562801361083984,1414017,-.343846321105957,21021,.2273035049438477,163859,-.7698755264282227,4508150,-.6803054809570313,175173,-.1191291809082031,30977,-1.568403244018555,49945,595259,-.0067138671875,6031019,-.4032440185546875,16349540,.0049953460693359,71694,328308,157950,.0920209884643555,420000,431909,-.6876659393310547,64173092,.0399093627929688,2998162,-.9964656829833984,1634728,.6036109924316406,681546,-.5815563201904297,2441335,-.2738075256347656,803018,-.1468582153320313,341942,-.3747758865356445,3066083,-.3437929153442383,1193849,-.3325185775756836,2998928,-.183110237121582,446,864269,.0976381301879883,5353865,-.2863636016845703,855465,3835193,-.3275718688964844,3512852,-.1197023391723633,14376283,1378240,.0730600357055664,5809035,.0010995864868164,1541479,-.4702234268188477,167803,-.275303840637207,matched (3),20008212,.91327876,793517.63,2982107.3
201509,841430,668,3846,21137048,09,0,0,0,0,0,0,0,1,0,0,0,87245,.1538887023925781,1752874,183888,.2212648391723633,513638,.2300605773925781,2208,-.2729682922363281,1433042,-.1402149200439453,309770,-.3094596862792969,142604,-.2478294372558594,328383,-.8800382614135742,122038,-.8092079162597656,288469,-.4339942932128906,159740,-.3161993026733398,18056,-.1405134201049805,161690,.214116096496582,1536068,.0827913284301758,14568,-.3666954040527344,143233,-.1345338821411133,3437243,-.2712173461914063,266918,.4211673736572266,10457,-1.085973739624023,30831,559350,-.0622215270996094,5409560,-.1087484359741211,16967712,.0371112823486328,63340,189581,169981,.0734081268310547,178000,384901,-.1152286529541016,56824952,-.1216087341308594,3533844,.1643867492675781,382008,-1.453789710998535,966193,.3489999771118164,2611194,.0672626495361328,1365449,.5308618545532227,366981,.0706691741943359,2981941,-.0278263092041016,1232862,.0321559906005859,2343019,-.2468147277832031,1003,1240001,.3609828948974609,4088417,-.2696609497070313,511509,2756136,-.3303899765014648,2207541,-.4645490646362305,9473282,466106,-1.084150314331055,4325767,-.294825553894043,653831,-.8576488494873047,228111,.3070411682128906,matched (3),22158408,.91327876,648632.56,2946865.8
201510,841430,669,3846,20379872,10,0,0,0,0,0,0,0,0,1,0,0,106231,.1968955993652344,497752,87078,-.7475223541259766,440998,-.1524782180786133,3004,.3078575134277344,1019660,-.3403301239013672,195938,-.4580316543579102,62870,-.8190021514892578,100187,-1.187142372131348,92525,-.2768535614013672,257590,-.1132183074951172,167831,.0494098663330078,12181,-.3936004638671875,104352,-.4379110336303711,1454020,-.0548944473266602,17606,.1894130706787109,142060,-.0082225799560547,2477088,-.3275861740112305,225689,-.1677837371826172,17430,.5109214782714844,24435,800938,.3590087890625,4970512,-.0846452713012695,11776462,-.3652076721191406,44905,74914,158324,-.0710430145263672,104000,337831,-.1304407119750977,56059644,-.0135593414306641,2381777,-.3945398330688477,1080441,1.039682388305664,897742,-.073481559753418,2517723,-.0364522933959961,736642,-.6171369552612305,358917,-.0222187042236328,3759352,.2316722869873047,783811,-.4529256820678711,2279485,-.0274906158447266,327,1175414,-.0534915924072266,2973394,-.3184537887573242,317527,2371930,-.1501255035400391,907632,-.8887948989868164,6257934,267851,-.5539817810058594,2950781,-.3825197219848633,194714,-1.21131706237793,163421,-.3335027694702148,matched (3),20523080,.91327876,815052.81,2987909.8
201511,841430,670,3846,14710273,11,0,0,0,0,0,0,0,0,0,1,0,34823,-1.115337371826172,389513,40394,-.768122673034668,414115,-.062896728515625,2184,-.31878662109375,753227,-.3028583526611328,258177,.2758474349975586,45748,-.3179206848144531,132305,.278071403503418,50297,-.6095333099365234,236239,-.0865249633789063,173249,.0317716598510742,7424,-.4951591491699219,61133,-.5347175598144531,1117158,-.2635440826416016,15374,-.1355619430541992,134802,-.0524425506591797,2642028,.0644626617431641,114389,-.6795530319213867,26027,.4009418487548828,18304,765330,-.0454769134521484,4831227,-.0284223556518555,11767111,-.0007953643798828,31187,116842,122976,-.2526540756225586,95000,231629,-.3774089813232422,51539364,-.0840702056884766,816823,-1.07017993927002,574264,-.6320352554321289,780544,-.1398916244506836,3064230,.1964406967163086,650897,-.1237506866455078,346486,-.0352487564086914,3808273,.0129289627075195,568083,-.3219003677368164,2065859,-.0984039306640625,6,852636,-.3210430145263672,2520232,-.1653528213500977,347279,1436062,-.5017995834350586,388532,-.8484640121459961,4456564,233110,-.138920783996582,1849291,-.4672670364379883,158632,-.2049446105957031,120799,-.3022012710571289,matched (3),14274350,.91327876,855060.69,2999070.3
201512,841430,671,3846,26303182,12,0,0,0,0,0,0,0,0,0,0,1,28127,-.2135486602783203,192957,18650,-.7728357315063477,242453,-.5353355407714844,3677,.5209388732910156,817225,.081547737121582,98784,-.9607105255126953,69072,.4120006561279297,889630,1.905695915222168,54808,.0858907699584961,168032,-.3406896591186523,126733,-.3126468658447266,7829,.0531167984008789,71315,.1540546417236328,982546,-.1283960342407227,18753,.1986761093139648,117606,-.1364669799804688,3068150,.1495285034179688,688690,1.795186996459961,77141,1.08650016784668,19219,531934,-.3637876510620117,4446343,-.0830183029174805,11563149,-.0174846649169922,38777,68164,86175,-.3556089401245117,182000,346895,.4038858413696289,49946340,-.0313968658447266,1658179,.7080535888671875,914663,.4654664993286133,690837,-.1220865249633789,1350026,-.8196725845336914,1035469,.4642581939697266,458736,.2806320190429688,5675521,.39898681640625,1371404,.8813228607177734,1778851,-.1495780944824219,835,1297695,.4200124740600586,3235282,.2497653961181641,409579,2042512,.3522758483886719,43630,-2.186630249023438,4390526,349432,.4047985076904297,2559082,.3248462677001953,162976,.0270156860351563,129946,.0729913711547852,matched (3),20773880,.91327876,1133188.6,3089888.5
201601,841430,672,3846,31252840,01,0,0,0,0,0,0,0,0,0,0,0,61431,.7811851501464844,229122,40507,.7756290435791016,413310,.5333900451660156,7809,.7531795501708984,1027212,.2286891937255859,206845,.7390346527099609,174237,.925267219543457,231914,-1.344438552856445,66992,.2007369995117188,231505,.3204469680786133,232595,.6072158813476563,11055,.3450479507446289,249911,1.253997802734375,2042610,.731837272644043,7587,-.9049177169799805,154389,.2721347808837891,8320514,.9976491928100586,814381,.1676368713378906,286602,1.312458992004395,45921,697063,.2703561782836914,4169009,-.0644035339355469,17262324,.4007034301757813,0,256723,157084,.6003999710083008,1196000,721240,.7319498062133789,53953376,.0771713256835938,1710887,.0312919616699219,496465,-.6110420227050781,598954,-.1427192687988281,2401320,.5758953094482422,1250890,.1890010833740234,614082,.2916536331176758,8110193,.356959342956543,1797402,.2705068588256836,2552639,.3611593246459961,20,827021,-.4505147933959961,2784656,-.1499919891357422,0,1362707,-.4047069549560547,754598,2.85044002532959,4716425,219060,-.4669628143310547,2722699,.0619745254516602,164716,.0106201171875,233824,.5874490737915039,matched (3),27630852,.91327876,1098634.5,3077384
201602,841430,673,3846,36485512,02,1,0,0,0,0,0,0,0,0,0,0,184906,1.101932525634766,105517,135656,1.208647727966309,469693,.1278810501098633,3231,-.8824844360351563,1421954,.3251838684082031,181873,-.1286611557006836,195933,.1173563003540039,2999309,2.559770584106445,93547,.3338909149169922,256262,.1015987396240234,194623,-.1782341003417969,16825,.41998291015625,304264,.1967916488647461,2132286,.0429658889770508,23802,1.143333435058594,389084,.9243202209472656,11313042,.3072319030761719,1030814,.2356758117675781,756773,.9709692001342773,0,843463,.1906404495239258,5414000,.2613096237182617,19246522,.1088027954101563,92663,416001,822865,1.656011581420898,1460000,1928920,.9837436676025391,59930176,.1050605773925781,3339787,.6688947677612305,1157050,.8461151123046875,857479,.3588113784790039,2532765,.0532932281494141,1917543,.427189826965332,1066816,.5523052215576172,9743688,.1834983825683594,2047455,.1302556991577148,3958000,.4386119842529297,935,1145087,.3254060745239258,4748139,.5336284637451172,288543,2602521,.6470069885253906,1268150,.519129753112793,10199708,287709,.2726039886474609,2980919,.0906085968017578,375877,.8250389099121094,193751,-.1879949569702148,matched (3),32907226,.91327876,998496.56,3043072.3
201603,841430,674,3846,35411616,03,0,1,0,0,0,0,0,0,0,0,0,122059,-.4153423309326172,25815,112109,-.1906509399414063,339726,-.323939323425293,4025,.2197332382202148,2719340,.6483573913574219,255755,.3409109115600586,274592,.3375139236450195,1192276,-.9225177764892578,668432,1.966470718383789,282163,.0962848663330078,271692,.3336048126220703,15669,-.0711822509765625,370004,.19561767578125,3214410,.4104490280151367,33675,.3469858169555664,630386,.4825372695922852,11854427,.0467453002929688,578813,-.5771245956420898,866641,.1355619430541992,0,625475,-.2990045547485352,5423713,.0017929077148438,27420612,.3539657592773438,50835,39535,1090104,.2812366485595703,3312000,2643928,.3153047561645508,63090220,.0513839721679688,9867495,1.083339691162109,1039820,-.1068258285522461,698671,-.2048168182373047,2209184,-.1366891860961914,1825408,-.0492410659790039,1308663,.2043275833129883,10390569,.0642776489257813,1266650,-.4802217483520508,4352825,.0950860977172852,4360,991528,-.1439895629882813,6173680,.262542724609375,449602,3349395,.2522993087768555,1866354,.3864269256591797,11254178,549599,.6472387313842773,5701600,.6485147476196289,1030573,1.008608818054199,164316,-.1647825241088867,matched (3),34619432,.91327876,1304831.9,3156878.3
201604,841430,675,3846,39824624,04,0,0,1,0,0,0,0,0,0,0,0,404871,1.199063301086426,95652,221376,.6803913116455078,470487,.3256282806396484,11985,1.091130256652832,5179621,.6443424224853516,843654,1.193522453308106,302350,.0962991714477539,1828304,.4275245666503906,1992517,1.092219352722168,402380,.3549118041992188,418286,.4314966201782227,22163,.34674072265625,270790,-.3121700286865234,3634842,.1229219436645508,44095,.2695903778076172,723659,.1379880905151367,13620179,.1388511657714844,952542,.4981546401977539,965353,.1078681945800781,166197,800837,.2471456527709961,9582409,.569148063659668,34929408,.2420330047607422,187406,41334,1857130,.5327587127685547,2940000,3791644,.36053466796875,66682408,.0553760528564453,14556627,.3887996673583984,503579,-.725062370300293,905433,.2592334747314453,1871408,-.1659317016601563,2019720,.1011552810668945,1533010,.1582269668579102,10885552,.046539306640625,1861948,.3852472305297852,4601609,.0555810928344727,4574,1554124,.4494209289550781,8040970,.2642545700073242,691189,3954825,.1661567687988281,3744996,.6964340209960938,18721196,865589,.4542217254638672,5275370,-.07769775390625,2007343,.6666965484619141,216930,.2777833938598633,matched (3),36599376,.91327876,1291719.8,3151481.3
201605,841430,676,3846,41517900,05,0,0,0,1,0,0,0,0,0,0,0,516027,.2425909042358398,802779,268215,.1919260025024414,538293,.1346349716186523,17883,.4001951217651367,6148757,.1715183258056641,1408561,.5125818252563477,406680,.2964410781860352,3701783,.7054252624511719,1533000,-.2621726989746094,611089,.4178457260131836,967152,.8381900787353516,17141,-.2569513320922852,516225,.6451988220214844,3810555,.0472087860107422,40323,-.0894241333007813,580359,-.2206735610961914,13214967,-.0302028656005859,1128812,.1697864532470703,405293,-.8678827285766602,110738,615679,-.2629318237304688,13463721,.3400707244873047,32106940,-.0842571258544922,279635,743239,2571522,.3254661560058594,4359000,3895062,.0269098281860352,72448624,.0829372406005859,12889375,-.12164306640625,606818,.186488151550293,1276267,.3432817459106445,3754114,.6961612701416016,2112585,.0449533462524414,989124,-.4381685256958008,11281156,.0356960296630859,2806212,.410212516784668,4577225,-.0053138732910156,14072,965431,-.4760932922363281,10298362,.2474346160888672,1072627,6367853,.4763259887695313,6167608,.4988908767700195,20862464,1576610,.5996217727661133,5583500,.0567665100097656,2038695,.015498161315918,287387,.2812557220458984,matched (3),42052432,.91327876,1220856.1,3123104.8
201606,841430,677,3846,37390840,06,0,0,0,0,1,0,0,0,0,0,0,373493,-.3232603073120117,591112,102122,-.9656209945678711,470944,-.1336641311645508,5794,-1.12702751159668,2639680,-.8455924987792969,1437273,.0201787948608398,553479,.308197021484375,2663543,-.3291568756103516,550030,-1.025009155273438,775321,.2380342483520508,713786,-.3037729263305664,52478,1.118921279907227,287191,-.586395263671875,3642621,-.0450706481933594,27799,-.3719215393066406,614345,.0569095611572266,12204871,-.0795135498046875,634111,-.5766963958740234,286371,-.3473224639892578,94834,610891,-.0078067779541016,11870434,-.1259479522705078,27965716,-.138092041015625,176992,176041,1274828,-.7016868591308594,3475000,2875321,-.3035459518432617,86419592,.1763362884521484,11869258,-.0824508666992188,1220383,.6986913681030273,724568,-.5661191940307617,3428177,-.0908241271972656,1309484,-.4782791137695313,676749,-.3795194625854492,8070830,-.3348770141601563,2816858,.0037860870361328,4229279,-.0790615081787109,12613,1105280,.135279655456543,11573349,.1167201995849609,896957,5767674,-.0989933013916016,5659244,-.0860214233398438,19433800,1680987,.0641040802001953,6602899,.1676931381225586,1909705,-.0653610229492188,162385,-.5708599090576172,matched (3),41591012,.91327876,1567594.4,3274239.8
201607,841430,678,3846,40538188,07,0,0,0,0,0,1,0,0,0,0,0,474743,.2398748397827148,729055,225105,.7903995513916016,398260,-.1676340103149414,52069,2.195746421813965,2113218,-.2224454879760742,488296,-1.079581260681152,281994,-.6743383407592773,1615026,-.5003061294555664,182677,-1.102252960205078,739141,-.0477886199951172,313797,-.8218364715576172,20491,-.9404087066650391,344198,.1810693740844727,2540338,-.3604068756103516,19641,-.347381591796875,317331,-.6606111526489258,8757136,-.3319673538208008,330343,-.6520929336547852,100697,-1.045171737670898,64407,499658,-.2009944915771484,9368428,-.2367057800292969,25140978,-.1064796447753906,424077,284853,631318,-.7027568817138672,1542000,10583781,1.303158760070801,62403868,-.3255863189697266,7032197,-.5234537124633789,1339727,.0933008193969727,719081,-.0076017379760742,5411384,.4564762115478516,1335992,.0200405120849609,448239,-.4119739532470703,4849481,-.5093841552734375,1378579,-.7145681381225586,2484994,-.5317611694335938,3295,867869,-.2418136596679688,7544101,-.4279394149780273,893301,5164860,-.1103906631469727,6094645,.0741205215454102,18376136,1569471,-.0686426162719727,4170417,-.4594926834106445,2963027,.4392623901367188,157894,-.0280466079711914,matched (3),39239812,.91327876,2575686.3,3859722
201608,841430,679,3846,25516688,08,0,0,0,0,0,0,1,0,0,0,0,413813,-.137359619140625,541542,112887,-.6901798248291016,334612,-.17413330078125,8600,-1.800806999206543,1802515,-.1590290069580078,309527,-.455876350402832,145353,-.6627197265625,1717294,.0613985061645508,154494,-.1675643920898438,466913,-.459345817565918,327799,.0436544418334961,21105,.0295238494873047,181597,-.6394271850585938,2409176,-.0530118942260742,26492,.2992238998413086,238541,-.2854042053222656,6881632,-.2410125732421875,183262,-.5892143249511719,45389,-.7968463897705078,29183,748856,.4046230316162109,6975564,-.2949323654174805,23604384,-.0630683898925781,224981,112859,268402,-.8553237915039063,910000,465698,-3.123540878295898,65250120,.0445995330810547,3743389,-.6305074691772461,830467,-.4782323837280273,588995,-.1995563507080078,2080218,-.9560317993164063,1683984,.2314882278442383,314115,-.3555669784545898,4331697,-.1129121780395508,968707,-.3528470993041992,3158803,.2399234771728516,1070,1056863,.1970195770263672,5345201,-.3445663452148438,837373,4207099,-.2051048278808594,6386436,.0467662811279297,13544897,942912,-.5095205307006836,5381526,.2549562454223633,1651763,-.5843677520751953,192388,.1975908279418945,matched (3),24412506,.91327876,1134018.1,3090192.8
201609,841430,680,3846,20329956,09,0,0,0,0,0,0,0,1,0,0,0,79820,-1.645640373229981,294927,108233,-.0421009063720703,416260,.2183380126953125,1101,-2.055543899536133,1658728,-.0831317901611328,139273,-.7986087799072266,144970,-.0026388168334961,111761,-2.732142448425293,90517,-.5346174240112305,291793,-.470097541809082,126105,-.9552860260009766,14888,-.3489542007446289,167938,-.0781946182250977,1780567,-.3023529052734375,20688,-.247288703918457,195444,-.1992673873901367,3454996,-.6890344619750977,112704,-.4861526489257813,17063,-.9783573150634766,13571,1516199,.7054147720336914,6557887,-.0617446899414063,18850336,-.2249011993408203,503325,60869,149565,-.5847549438476563,183000,236829,-.6761989593505859,61485716,-.0594234466552734,763119,-1.590332984924316,1354790,.4894132614135742,611227,.0370512008666992,2677224,.2523078918457031,1061868,-.4611330032348633,284307,-.0997047424316406,3116315,-.3293085098266602,734637,-.276585578918457,2815025,-.1152219772338867,7,871033,-.1933803558349609,3557032,-.4072723388671875,370520,1967503,-.7600078582763672,1942774,-1.190059661865234,7429536,509509,-.6155252456665039,4025429,-.2903404235839844,721826,-.827815055847168,200797,.0427799224853516,matched (3),20568628,.91327876,1209156.3,3118549.8
201610,841430,681,3846,18028556,10,0,0,0,0,0,0,0,0,1,0,0,136972,.5400028228759766,61164,124364,.1389265060424805,370193,-.1172847747802734,3024,1.010361671447754,1147331,-.3686132431030273,124749,-.1101322174072266,159206,.0936717987060547,199187,.5778818130493164,63572,-.3533649444580078,212298,-.31805419921875,181760,.3655719757080078,10813,-.3198060989379883,156227,-.0722846984863281,1493292,-.1759490966796875,18175,-.1295070648193359,170745,-.1351022720336914,2944497,-.1598834991455078,205470,.6005353927612305,14954,-.1319341659545898,8106,596492,-.9328956604003906,5177461,-.236353874206543,12334229,-.4241523742675781,249547,83836,65799,-.8211259841918945,90000,197557,-.1813106536865234,51788792,-.171630859375,1687121,.793365478515625,995414,-.3082427978515625,1103145,.5904512405395508,2457074,-.0858097076416016,1061419,-.000422477722168,169782,-.5155391693115234,3773945,.1914691925048828,665110,-.0994234085083008,1773115,-.4622335433959961,197,972176,.1098575592041016,3070746,-.1470060348510742,304642,2189782,.1070365905761719,380634,-1.630034446716309,5074164,267165,-.6455812454223633,3830031,-.0497589111328125,283637,-.9340887069702148,155173,-.2577533721923828,matched (3),20186766,.91327876,790646.44,2981344.8
201611,841430,682,3846,15324826,11,0,0,0,0,0,0,0,0,0,1,0,43162,-1.154815673828125,239233,104003,-.1787939071655273,366340,-.010462760925293,978,-1.128826141357422,891838,-.2519092559814453,161306,.2569990158081055,71617,-.7988662719726563,123747,-.4760055541992188,43441,-.3807687759399414,206307,-.02862548828125,83014,-.7836780548095703,8787,-.2074756622314453,78422,-.6892061233520508,1290661,-.1458282470703125,14276,-.2414674758911133,197911,.1476459503173828,2174789,-.3030061721801758,271133,.2773094177246094,14059,-.0617160797119141,13815,581520,-.025421142578125,4534476,-.1326055526733398,11260451,-.0910816192626953,195700,30034,163688,.9113569259643555,443000,283785,.3621892929077148,47837672,-.0793590545654297,793110,-.754817008972168,1695012,.5322866439819336,510411,-.7707033157348633,1763045,-.3319282531738281,956125,-.1044731140136719,305119,.586186408996582,5285070,.3367652893066406,614732,-.0787668228149414,1922554,.0809164047241211,80,904213,-.0724725723266602,2763775,-.1053228378295898,272721,1665506,-.2736730575561523,459556,.1884231567382813,4683442,240816,-.1038331985473633,3534212,-.0803823471069336,158375,-.5827293395996094,98433,-.455164909362793,matched (3),15478800,.91327876,824245.69,2990430.5
201612,841430,683,3846,23965772,12,0,0,0,0,0,0,0,0,0,0,1,38167,-.1229896545410156,119242,34877,-1.092591285705566,143719,-.9357023239135742,3708,1.332738876342773,901927,.0112495422363281,128859,-.2245845794677734,116806,.4891824722290039,106104,-.1538190841674805,41087,-.0557117462158203,190740,-.0784540176391602,86904,.0457954406738281,8208,-.0681648254394531,63352,-.2133979797363281,1667045,.2558975219726563,12044,-.1700124740600586,190284,-.0392999649047852,3056754,.3404216766357422,459315,.5271272659301758,201261,2.66133975982666,34542,613496,.0535287857055664,5531335,.1987199783325195,10847174,-.0373916625976563,242758,65648,163732,.0002689361572266,621000,938300,1.195853233337402,45845372,-.0425395965576172,1370692,.5471086502075195,516521,-1.188329696655273,676032,.2810239791870117,1488616,-.1691961288452148,1078083,.1200504302978516,455995,.4017801284790039,5825864,.0974216461181641,831765,.3023643493652344,1686495,-.1310014724731445,179,948510,.0478277206420898,3011444,.0858221054077148,246180,1575712,-.0554218292236328,148445,-1.130046844482422,3681671,295454,.2044801712036133,2064276,-.5377111434936523,192597,.1956338882446289,31351,-1.144129753112793,matched (3),20015904,.91327876,969622.81,3033721
201701,841430,684,3846,32926550,01,0,0,0,0,0,0,0,0,0,0,0,138423,1.28834342956543,166875,27404,-.2411394119262695,223941,.4435224533081055,1394,-.9783158302307129,1221943,.3036642074584961,153838,.1771812438964844,232920,.6901798248291016,190332,.5843505859375,48495,.1657686233520508,210557,.0988454818725586,116008,.2888545989990234,19030,.8409080505371094,230014,1.289434432983398,2346818,.3420076370239258,24486,.7095346450805664,205515,.0770015716552734,5950777,.666168212890625,626104,.3097801208496094,86095,-.8491506576538086,38442,2218901,1.285593032836914,6644269,.1833257675170898,13375044,.2094860076904297,126581,119223,490816,1.097838401794434,927000,969970,.0331954956054688,45489240,-.0077991485595703,2022827,.3891801834106445,91387,-1.732012748718262,796847,.1644220352172852,2263683,.4191465377807617,2083415,.6588239669799805,731736,.4729375839233398,10174305,.5575580596923828,3021053,1.289810180664063,2237173,.2825603485107422,1026,1099513,.1477298736572266,3098903,.0286283493041992,317117,1711358,.0825796127319336,384511,.9517583847045898,6343322,301936,.0217018127441406,2800863,.3051481246948242,192797,.0010385513305664,175982,1.725135803222656,matched (3),32517950,.91327876,1459242.5,3223768.5
201702,841430,685,3846,33544180,02,1,0,0,0,0,0,0,0,0,0,0,295996,.7600317001342773,39455,103595,1.329800605773926,271775,.1935920715332031,4866,1.250094890594482,1524954,.2215213775634766,159832,.0382232666015625,267968,.1401729583740234,166431,-.1341896057128906,188591,1.358119964599609,202837,-.0373544692993164,141298,.1972122192382813,19461,.022395133972168,232667,.0114679336547852,2017201,-.1513490676879883,24917,.0174484252929688,231265,.1180448532104492,6247262,.0486211776733398,864895,.3230915069580078,493980,1.747043609619141,151381,2347148,.0561895370483398,6283928,-.0557594299316406,13908677,.0391216278076172,93844,216651,270213,-.5968589782714844,1654000,2452249,.927495002746582,49043640,.0752353668212891,2275141,.1175460815429688,623817,1.920754432678223,1123203,.3432769775390625,2565431,.1251335144042969,2306152,.1015720367431641,911393,.2195549011230469,9934965,-.0238056182861328,1804487,-.5153293609619141,2056627,-.0841455459594727,1282,977196,-.1179351806640625,5220282,.5215034484863281,380076,2624108,.4274539947509766,741014,.6560468673706055,7698458,330758,.0911722183227539,2449570,-.1340150833129883,482564,.917475700378418,190681,.0802202224731445,matched (3),33225990,.91327876,1561269.5,3271216.3
