period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1755c124,growth1755c124,Y1771c818,Y1903c381,Y1909c251,growth1909c251,Y1911c251,growth1911c251,Y1911c381,Y1927c251,growth1927c251,Y2133c251,growth2133c251,Y2408c124,growth2408c124,Y2735c251,growth2735c251,Y2768c251,growth2768c251,Y2768c381,Y2771c124,growth2771c124,Y2771c208,growth2771c208,Y2771c381,Y2774c381,Y2775c251,growth2775c251,Y2805c381,Y2809c124,growth2809c124,Y2809c381,Y2813c381,Y2817c124,growth2817c124,Y2817c381,Y2830c251,growth2830c251,Y2843c208,growth2843c208,Y2854c251,growth2854c251,Y2858c251,growth2858c251,Y2882c124,growth2882c124,Y2882c246,growth2882c246,Y2882c381,Y2886c124,growth2886c124,Y2887c124,growth2887c124,Y2888c124,growth2888c124,Y2891c124,growth2891c124,Y2977c124,growth2977c124,Y2982c124,growth2982c124,Y2984c124,growth2984c124,Y2985c124,growth2985c124,Y3010c376,Y3011c251,growth3011c251,Y3235c586,growth3235c586,Y338c124,growth338c124,Y3495c586,growth3495c586,Y3603c124,growth3603c124,Y3984c600,growth3984c600,Y4638c826,growth4638c826,Y4918c124,growth4918c124,Y5014c348,growth5014c348,Y651c381,Y674c620,growth674c620,_merge,x,r2,s,sf
201503,830210,662,3750,30341408,03,0,1,0,0,0,0,0,0,0,0,0,4751771,.2468805313110352,850102,53263488,64132092,.0821914672851563,18886030,-.2752323150634766,14635451,2899201,-.0201244354248047,1154081,.3392086029052734,1864619,.1444616317749023,28976530,.0511302947998047,53193768,-.3905353546142578,35957968,9971428,-.0196704864501953,4111807,-.0831460952758789,15385541,1073933,1165383,.1215305328369141,2878714,9040872,.0979576110839844,15190700,3568622,5805407,-.3280649185180664,10106052,135918816,-.046478271484375,2713164,-.5366859436035156,1739525,.283482551574707,52143968,-.1132373809814453,560413,-.7477006912231445,101361,-1.63658618927002,651092,147289,-.9062747955322266,6456319,.0044689178466797,3459572,-.3209772109985352,7196,-1.080711364746094,5577387,.2186756134033203,11690034,.0240612030029297,14272181,.0882167816162109,28262888,-.1676654815673828,414000,3584978,-.0316648483276367,41185084,.3420963287353516,11314800,-.24493408203125,99666,.1869316101074219,160021,.6610774993896484,114846,-.0141363143920898,15597147,.2050209045410156,3388814,.0979537963867188,404599,1.030662536621094,2108625,648034,.8981456756591797,matched (3),26616740,.92455167,862999.38,1590640.3
201504,830210,663,3750,24426058,04,0,0,1,0,0,0,0,0,0,0,0,4036118,-.1632347106933594,70776,26060916,46817388,-.3146896362304688,15250042,-.2138404846191406,11740100,6130413,.7488269805908203,1654388,.3601274490356445,1551304,-.1839609146118164,23762980,-.1983585357666016,36049472,-.3890495300292969,25834544,11174780,.1139354705810547,2291712,-.5845632553100586,12238542,811899,1111450,-.0473842620849609,1130565,6774928,-.2885255813598633,9413607,2967047,3721530,-.4446544647216797,7114139,107357264,-.2358951568603516,1038557,-.9602832794189453,1461798,-.1739444732666016,37426188,-.3316383361816406,417811,-.293644905090332,54175,-.6264686584472656,503651,153877,.0437564849853516,5385381,-.181370735168457,1941317,-.5777788162231445,5849,-.2072553634643555,4263993,-.2685146331787109,11495888,-.0167484283447266,11734874,-.1957473754882813,19482180,-.3720493316650391,93000,1764785,-.7087240219116211,38081096,-.0783576965332031,14845498,.2715835571289063,28785,-1.241970062255859,124263,-.252903938293457,498213,1.467435836791992,12090502,-.254669189453125,4906261,.3700323104858398,216182,-.6267766952514648,1512975,471818,-.3173503875732422,matched (3),24318796,.92455167,814762.81,1564994.1
201505,830210,664,3750,27216096,05,0,0,0,1,0,0,0,0,0,0,0,5364022,.2844314575195313,308352,37809240,71451880,.4227695465087891,17902316,.1603488922119141,14855828,8041174,.2713127136230469,1815221,.0927753448486328,1719258,.1027975082397461,23296176,-.0198383331298828,37175348,.0307540893554688,39361532,10192875,-.0919704437255859,2426957,.0573387145996094,18508398,2387890,4344616,1.363271713256836,2980217,10812827,.467503547668457,20204812,6740282,8671075,.8458576202392578,18733650,102574248,-.0455741882324219,1593522,.4281139373779297,1992792,.3098688125610352,35469616,-.0536937713623047,1055131,.9263916015625,134390,.9085264205932617,2241934,259750,.5235662460327148,9257501,.5417461395263672,5040308,.9541006088256836,144497,3.206988334655762,3521877,-.1912117004394531,16470267,.3595676422119141,22900078,.6685752868652344,19123734,-.0185699462890625,104000,2863532,.4840269088745117,41411128,.083831787109375,28219708,.6423244476318359,131499,1.519145011901856,79367,-.4483175277709961,549695,.0983362197875977,12154614,.0052890777587891,6443084,.2724952697753906,485901,.8098850250244141,2327205,614463,.264155387878418,matched (3),26606962,.92455167,703906.88,1510249.4
201506,830210,665,3750,28960136,06,0,0,0,0,1,0,0,0,0,0,0,5267689,-.018122673034668,521837,54206600,85043344,.1741352081298828,28350384,.4597091674804688,17955426,13676790,.5311260223388672,3125429,.5433645248413086,2142855,.2202463150024414,34519492,.3932342529296875,73333024,.6793651580810547,59895728,14462673,.3498821258544922,3517545,.3711252212524414,27067080,6521313,10620670,.893864631652832,4646063,21172500,.6719703674316406,41507352,9455648,17494604,.701899528503418,37669220,140034656,.3113021850585938,3224749,.7049083709716797,3290087,.501378059387207,52502788,.3921890258789063,1665145,.4562473297119141,706836,1.660052299499512,4034513,390259,.4070911407470703,15103229,.4894733428955078,9807361,.6656665802001953,739967,1.633346557617188,4242072,.1860570907592773,34775868,.7473678588867188,25094496,.0915069580078125,29777776,.4428310394287109,456000,3500719,.2009124755859375,39873152,-.0378475189208984,23974400,-.1630344390869141,159312,.1918649673461914,151280,.6450490951538086,905303,.498906135559082,16563434,.3094882965087891,5521751,-.1543130874633789,639298,.2743654251098633,3211317,1262744,.7202939987182617,matched (3),28530320,.92455167,557419.19,1447786.1
201507,830210,666,3750,26799736,07,0,0,0,0,0,1,0,0,0,0,0,5125663,-.0273323059082031,651995,70068608,64723988,-.2730274200439453,33062846,.1537704467773438,19717436,19557008,.3576335906982422,2120531,-.3879051208496094,2216303,.0337009429931641,33948868,-.0166683197021484,105725528,.3658351898193359,87705648,13953487,-.0358409881591797,4013604,.1319265365600586,31311892,5854255,6567259,-.4807052612304688,10794174,36909080,.5557537078857422,75668864,21778462,35658308,.7120895385742188,80138344,137866128,-.0156059265136719,4437882,.3193225860595703,4011754,.1983146667480469,58479696,.1078128814697266,3648615,.7844352722167969,637929,-.1025714874267578,5298665,1643721,1.437907218933106,25785936,.5349216461181641,20348604,.7298793792724609,650658,-.1286211013793945,5494898,.2587690353393555,75218048,.7714672088623047,20264120,-.2137966156005859,38979404,.2692718505859375,594000,4440556,.2378120422363281,32033468,-.2189216613769531,8520441,-1.034518241882324,128712,-.213287353515625,119927,-.2322492599487305,561365,-.4778985977172852,18605128,.1162395477294922,5115414,-.0764360427856445,608368,-.049591064453125,3299847,625128,-.7030858993530273,matched (3),26832540,.92455167,713811.69,1514891.3
201508,830210,667,3750,26871892,08,0,0,0,0,0,0,1,0,0,0,0,5408015,.0536222457885742,939785,51341648,56042548,-.1440219879150391,29583456,-.1111946105957031,15558490,12972446,-.4105072021484375,2299023,.0808181762695313,2169586,-.0213041305541992,35514596,.0450878143310547,103662712,-.0197029113769531,85342552,13128242,-.0609645843505859,5028672,.2254667282104492,22403992,6235101,4905181,-.291804313659668,11889534,32819566,-.117431640625,73840688,16741553,44822656,.2287330627441406,62787768,113144256,-.1976203918457031,3789703,-.1578893661499023,3717608,-.0761489868164063,48827684,-.1803817749023438,3019119,-.1893825531005859,621229,-.0265274047851563,5342300,1190685,-.3224344253540039,23730256,-.0830783843994141,19061404,-.0653476715087891,557637,-.1542758941650391,4769606,-.1415567398071289,77764656,.033294677734375,15416862,-.2733898162841797,37356912,-.0425148010253906,489000,4482144,.0093212127685547,31269996,-.0241222381591797,13788700,.4813814163208008,137958,.0693721771240234,191681,.4689493179321289,279985,-.6956357955932617,16876504,-.0975131988525391,5551819,.0818672180175781,403437,-.4107589721679688,2115542,875502,.3368406295776367,matched (3),27405414,.92455167,792769.5,1553657.6
201509,830210,668,3750,25211516,09,0,0,0,0,0,0,0,1,0,0,0,4908595,-.0968942642211914,599918,49891820,49172684,-.1307716369628906,29711670,.0043239593505859,15896595,10461872,-.2150897979736328,795693,-1.061026573181152,1528000,-.3505764007568359,31631152,-.1158008575439453,96582296,-.0707473754882813,73403040,12861828,-.0205020904541016,3838516,-.2700700759887695,18103792,2853067,2288839,-.7622470855712891,12404931,29255820,-.1149463653564453,71965856,16386131,34700596,-.2559585571289063,62426144,100473632,-.1187686920166016,3748371,-.0109663009643555,3280263,-.1251564025878906,42615076,-.1360893249511719,1610475,-.6284360885620117,298957,-.7313995361328125,3012656,738147,-.4781408309936523,18016908,-.2754402160644531,13065392,-.3776988983154297,334921,-.5098133087158203,2584472,-.6127424240112305,70804048,-.0937709808349609,11304598,-.3102512359619141,31083652,-.1838359832763672,343000,4759189,.0599756240844727,26898020,-.1506061553955078,5645066,-.8930673599243164,120792,-.1328792572021484,199230,.0386276245117188,218102,-.2497730255126953,17260070,.0224723815917969,4387614,-.2353401184082031,235960,-.5363578796386719,2137422,788751,-.1043462753295898,matched (3),26573748,.92455167,642607.31,1482670.8
201510,830210,669,3750,22137836,10,0,0,0,0,0,0,0,0,1,0,0,4270215,-.1393232345581055,311036,40723372,52169672,.0591621398925781,20567024,-.3678512573242188,14072116,8504070,-.2071924209594727,729790,-.086456298828125,1674002,.0912570953369141,24959488,-.2368888854980469,88992880,-.0818386077880859,59698708,10016165,-.2500629425048828,3308747,-.1485166549682617,17182880,2009389,2850182,.2193374633789063,5234795,20388956,-.3610858917236328,38395052,8709480,21572612,-.4753322601318359,34378644,78391856,-.2481746673583984,3418089,-.0922403335571289,2841840,-.1434717178344727,40005692,-.0631866455078125,834119,-.6579084396362305,232148,-.252924919128418,1766516,513530,-.3628339767456055,11108641,-.4835872650146484,7693940,-.5295333862304688,171546,-.6690435409545898,2643863,.0227193832397461,43895120,-.4781131744384766,13923083,.2083377838134766,17223292,-.5904197692871094,190000,2369101,-.697566032409668,31655990,.1628742218017578,5362836,-.0512886047363281,74272,-.4863357543945313,90896,-.7847442626953125,88382,-.903294563293457,15689889,-.0953788757324219,4094554,-.0691280364990234,196190,-.1845788955688477,1703926,310055,-.9337015151977539,matched (3),21922364,.92455167,512408.63,1431059.4
201511,830210,670,3750,22304752,11,0,0,0,0,0,0,0,0,0,1,0,3753264,-.1290378570556641,276728,47188904,47558648,-.0925369262695313,22531728,.0912361145019531,14042977,8807216,.0350265502929688,539172,-.3027219772338867,1931842,.1432571411132813,24003642,-.0390491485595703,79824824,-.1087226867675781,61233696,10969299,.0909004211425781,3719830,.1171083450317383,16110588,2094321,2372848,-.1832914352416992,4329603,14019283,-.3745594024658203,25971172,6475300,10643415,-.70648193359375,20480412,82487464,.0509262084960938,2802934,-.1984148025512695,2215186,-.2491159439086914,40443760,.0108909606933594,1277232,.4260740280151367,124365,-.6241540908813477,1631312,721085,.3394479751586914,7673676,-.3699274063110352,3491218,-.7901821136474609,45018,-1.337788581848145,3605869,.3103218078613281,19529792,-.8098621368408203,17306888,.2175559997558594,12730997,-.3022232055664063,169000,2411810,.0178670883178711,33384726,.0531711578369141,9590605,.5812902450561523,97566,.2727947235107422,195501,.7658500671386719,192940,.7807111740112305,16453343,.0475120544433594,5169070,.2330350875854492,221540,.1215190887451172,1094872,617083,.6882543563842773,matched (3),23703250,.92455167,669545.06,1494543
201512,830210,671,3750,24707182,12,0,0,0,0,0,0,0,0,0,0,1,3694854,-.0156850814819336,645854,54442360,57059984,.1821384429931641,25084052,.1073074340820313,16299440,6353637,-.3265438079833984,474600,-.1275625228881836,1605660,-.1849393844604492,33160936,.3231678009033203,109967000,.3203468322753906,76797280,10214740,-.0712680816650391,4015490,.076481819152832,23294804,2318689,1769817,-.2932147979736328,4434717,12118246,-.145721435546875,31475708,7137642,9390433,-.1252498626708984,31044720,125793672,.4219970703125,2986672,.0634927749633789,2296142,.0358943939208984,55014392,.3076820373535156,1288052,.0084362030029297,437701,1.258315086364746,2389902,1168760,.4829416275024414,6925148,-.1026363372802734,4061504,.1513023376464844,13926,-1.173305511474609,4120442,.1333980560302734,17638996,-.1018276214599609,20388968,.1638908386230469,21621682,.5296573638916016,263000,3049635,.2346439361572266,41696640,.2223224639892578,12607226,.2734870910644531,139295,.3560647964477539,92637,-.7468767166137695,208001,.0751638412475586,13122670,-.2261867523193359,4637705,-.1084728240966797,156973,-.3445291519165039,1162711,210444,-1.075783729553223,matched (3),24335988,.92455167,739433.88,1527131.6
201601,830210,672,3750,29227688,01,0,0,0,0,0,0,0,0,0,0,0,4307814,.1534891128540039,458011,58106920,60544120,.0592689514160156,25703560,.0243968963623047,16400637,3946680,-.4761533737182617,751426,.4595003128051758,2249312,.3370895385742188,35100588,.0568447113037109,100789224,-.0871505737304688,70950728,13806583,.3013134002685547,4638982,.1443347930908203,23328488,3703616,1974741,.1095609664916992,7072828,12806879,.0552711486816406,40899320,9350855,13752166,.3815040588378906,36772684,125211240,-.0046405792236328,4596866,.4312152862548828,2387942,.0392017364501953,58629248,.0636386871337891,1289144,.0008468627929688,717433,.4941434860229492,2983877,834491,-.3368768692016602,8155944,.1635875701904297,5658673,.3316364288330078,25411,.6014251708984375,3737188,-.0976266860961914,19548040,.1027622222900391,23564448,.144744873046875,38608516,.5797748565673828,234000,3549754,.1518564224243164,43296484,.0376510620117188,17596700,.3334407806396484,198610,.3547496795654297,124854,.2984561920166016,219215,.0525102615356445,11765116,-.1092033386230469,3679763,-.2313718795776367,213060,.3055000305175781,1561565,262197,.2198762893676758,matched (3),29247392,.92455167,504968.44,1428412.3
201602,830210,673,3750,27749976,02,1,0,0,0,0,0,0,0,0,0,0,5211791,.1904935836791992,93963,58728628,63771920,.05194091796875,22713712,-.1236610412597656,17676248,3151715,-.2249279022216797,926069,.2089757919311523,2608880,.1482963562011719,28902396,-.1942920684814453,73614448,-.3141899108886719,61246464,12766048,-.0783576965332031,4537902,-.0220298767089844,22909338,2753176,959001,-.7223005294799805,4377470,10328505,-.2150764465332031,26310172,4999104,9135974,-.4089756011962891,21657190,136990208,.0899066925048828,3446965,-.2878808975219727,1917119,-.2196083068847656,57778364,-.014617919921875,1033882,-.2206573486328125,277587,-.9495449066162109,2256280,558406,-.4017353057861328,5475410,-.3984804153442383,3398663,-.5098075866699219,5676,-1.498935699462891,4927518,.2765016555786133,15012050,-.2640209197998047,23907440,.0144500732421875,38715296,.0027618408203125,535000,4430179,.2215614318847656,38203408,-.1251468658447266,20136328,.1348152160644531,145197,-.3132514953613281,110488,-.1222381591796875,76420,-1.05380916595459,11653161,-.0095615386962891,3201155,-.1393365859985352,308703,.3708057403564453,2064459,318994,.1960763931274414,matched (3),25752492,.92455167,635034.56,1479404.4
201603,830210,674,3750,17956204,03,0,1,0,0,0,0,0,0,0,0,0,3763482,-.3255796432495117,327840,39031328,59048856,-.0769481658935547,17883056,-.2391147613525391,13076338,3189430,.0118961334228516,614818,-.4096221923828125,2451031,-.0624122619628906,28968068,.0022697448730469,51986844,-.3478507995605469,35646064,7266576,-.5635032653808594,4248982,-.0657854080200195,18414336,1196322,1213610,.2354621887207031,2641480,5992559,-.5443878173828125,15444785,2799698,4653410,-.6746196746826172,9754847,127770576,-.0696735382080078,3151790,-.0895233154296875,1789521,-.0688762664794922,46735732,-.2121067047119141,487574,-.7516336441040039,78858,-1.258485794067383,819132,250390,-.8020668029785156,4509481,-.1940851211547852,1517613,-.806243896484375,3966,-.3584890365600586,3377345,-.3777456283569336,12612531,-.174163818359375,17071092,-.3368034362792969,21358014,-.5948066711425781,166000,3081424,-.3630475997924805,43012224,.118560791015625,8531912,-.8587131500244141,106324,-.3116006851196289,90704,-.1973056793212891,31627,-.882232666015625,10693842,-.0859088897705078,2949102,-.0820112228393555,491190,.464451789855957,1723772,282593,-.1211652755737305,matched (3),19488244,.92455167,637265.56,1480363.4
201604,830210,675,3750,23776634,04,0,0,1,0,0,0,0,0,0,0,0,4226879,.116119384765625,218399,29803548,60787520,.0290203094482422,12249220,-.3783912658691406,14567623,7502238,.8553590774536133,1490519,.8855533599853516,1981405,-.2127017974853516,26368698,-.0940170288085938,34626324,-.4063758850097656,24690192,9520964,.2702102661132813,3157614,-.2968626022338867,13433548,796973,2092640,.5448274612426758,1211360,6255458,.0429353713989258,9953138,4325855,4071930,-.13348388671875,6972240,115605280,-.1000537872314453,1582484,-.6889743804931641,1532604,-.1549797058105469,37401476,-.2227973937988281,378764,-.2525291442871094,72642,-.0821056365966797,370086,138558,-.5917301177978516,5159266,.1346120834350586,2229147,.3844804763793945,4668,.1629734039306641,2489775,-.3048973083496094,9972522,-.2348556518554688,16327257,-.0445499420166016,18195156,-.1602725982666016,176000,2510504,-.2049083709716797,37952376,-.125152587890625,10554412,.2127304077148438,118137,.1053543090820313,141256,.4429721832275391,181789,1.748835563659668,15290657,.357574462890625,3448540,.1564502716064453,527554,.0714197158813477,2378803,444959,.453974723815918,matched (3),24470428,.92455167,679366.75,1498968.9
201605,830210,676,3750,26599680,05,0,0,0,1,0,0,0,0,0,0,0,4887073,.1451301574707031,558199,43247212,83177400,.3135910034179688,19730036,.4766807556152344,15046580,10031750,.290553092956543,1636086,.0931825637817383,1986902,.0027704238891602,28130120,.0646629333496094,39417440,.1295948028564453,34266952,12006403,.2319450378417969,2577976,-.2028121948242188,15510340,1713466,5586722,.9819660186767578,2332681,6655485,.0619869232177734,17978548,5939233,6637979,.4886903762817383,14607223,121324744,.0482883453369141,2228724,.342432975769043,2612683,.5334100723266602,39648260,.0583362579345703,907295,.8735542297363281,73519,.0120010375976563,1544433,390780,1.036855697631836,7747468,.4065723419189453,6477738,1.066752433776856,14111,1.106224060058594,3285758,.27740478515625,15257015,.4252052307128906,26273616,.4757289886474609,18228044,.0018062591552734,246000,3015562,.1833028793334961,51105972,.2975692749023438,30275104,1.053781509399414,147352,.2209787368774414,83534,-.5253200531005859,492857,.9973716735839844,15421042,.0084896087646484,5377697,.4443092346191406,728249,.3223915100097656,3051715,948163,.7565441131591797,matched (3),29141976,.92455167,644661.31,1483562.1
201606,830210,677,3750,27810884,06,0,0,0,0,1,0,0,0,0,0,0,5144862,.0514049530029297,892509,53379504,83267632,.0010833740234375,25738416,.2658424377441406,18697168,13956743,.3302078247070313,2140880,.2689104080200195,2516312,.2362174987792969,40821680,.3723716735839844,70526384,.5817775726318359,53889132,13679713,.1304740905761719,1650942,-.4456586837768555,27487538,5447628,6726691,.1856908798217773,7706770,15386331,.838038444519043,43967064,13172885,16527951,.9122457504272461,34347236,142555744,.1612625122070313,3140716,.3430213928222656,3501103,.2926998138427734,46875000,.1674365997314453,1950636,.7654438018798828,157723,.7632961273193359,3598460,433157,.1029548645019531,12537436,.4813518524169922,9267150,.3581047058105469,177556,2.532330513000488,3400472,.0343170166015625,33414006,.783935546875,30528456,.1500930786132813,27565250,.4135951995849609,305000,3219644,.0654840469360352,47793732,-.0670070648193359,23889342,-.2368927001953125,270332,.6068267822265625,97817,.1578445434570313,1430921,1.065855026245117,15704225,.0181980133056641,5778221,.0718364715576172,645063,-.1212949752807617,3055165,661322,-.3602848052978516,matched (3),27833772,.92455167,877989.63,1598822.8
201607,830210,678,3750,29541586,07,0,0,0,0,0,1,0,0,0,0,0,5092823,-.0101661682128906,1071101,66464248,66237048,-.2288188934326172,27517408,.06683349609375,18287244,16421961,.1626567840576172,1732214,-.2118167877197266,2376218,-.0572843551635742,35684064,-.1345081329345703,95066304,.2985877990722656,71979064,15467399,.1228199005126953,4539680,1.011510848999023,27751060,5620002,8472393,.2307300567626953,12703305,27555520,.5827236175537109,62476360,20478660,32300924,.6700420379638672,55123084,129562680,-.0955677032470703,5495739,.5595226287841797,3906259,.1095027923583984,55317644,.1656074523925781,3485824,.5805482864379883,515684,1.184654235839844,5336757,1731685,1.385750770568848,20319576,.4828662872314453,17082740,.6115932464599609,562558,1.153208732604981,3854739,.1253890991210938,62177852,.6210231781005859,21396704,-.3554210662841797,37314776,.3028335571289063,683000,4957101,.4315500259399414,28233754,-.5263767242431641,9212364,-.9528865814208984,136475,-.6835098266601563,107196,.0915613174438477,899041,-.4647455215454102,18773104,.1784954071044922,5480493,-.0529012680053711,650177,.0078973770141602,4624536,903372,.3118934631347656,matched (3),28176216,.92455167,727665.56,1521468.3
201608,830210,679,3750,27228536,08,0,0,0,0,0,0,1,0,0,0,0,4973780,-.0236520767211914,895321,54633184,62374440,-.0600852966308594,27380008,-.0050048828125,14879849,10841724,-.4152183532714844,865869,-.6934223175048828,1912835,-.216923713684082,42059824,.1643886566162109,116568464,.2039051055908203,91517040,13530864,-.1337604522705078,4746685,.0445899963378906,29155652,5319882,4040760,-.7403802871704102,15513308,33773756,.2034816741943359,71183928,20195472,37607736,.1521148681640625,65647088,129249360,-.0024223327636719,4964079,-.10174560546875,3506654,-.1079177856445313,54928128,-.0070648193359375,2641361,-.277409553527832,711107,.3213281631469727,4067584,2786231,.4755945205688477,18304190,-.1044540405273438,15893974,-.0721282958984375,403490,-.3323431015014648,4209373,.0880098342895508,71152888,.1348323822021484,18593218,-.1404399871826172,37814476,.0133018493652344,477000,4489632,-.0990495681762695,24016294,-.1617851257324219,21728300,.8580703735351563,196602,.3650398254394531,85943,-.2209749221801758,93934,-2.258735656738281,15958984,-.1624031066894531,5120334,-.0679750442504883,497508,-.2676334381103516,2629369,714732,-.234227180480957,matched (3),25305894,.92455167,743211.56,1528964.3
201609,830210,680,3750,25503726,09,0,0,0,0,0,0,0,1,0,0,0,4208527,-.1670675277709961,500737,38878276,60397888,-.0322017669677734,24886874,-.0954723358154297,13520774,9914875,-.0893650054931641,588258,-.3865680694580078,2116247,.1010580062866211,28244168,-.3982067108154297,90976136,-.2478828430175781,75021504,11901544,-.1283054351806641,3580806,-.2818584442138672,22200604,3551408,2851527,-.3485784530639648,10223737,24129326,-.3362579345703125,67879848,16842052,25200886,-.4003314971923828,55040140,100334136,-.2532367706298828,3529463,-.3410816192626953,2930848,-.1793708801269531,42372612,-.2595233917236328,1546524,-.5352849960327148,452909,-.4511318206787109,2124517,885342,-1.14647102355957,12256805,-.4010486602783203,8543104,-.6208162307739258,65762,-1.814108848571777,2609244,-.4782524108886719,47440912,-.4053459167480469,15810150,-.1621456146240234,24988514,-.414276123046875,359000,3440522,-.2661476135253906,24858424,.0344638824462891,5436564,-1.385469436645508,118151,-.5092172622680664,178596,.7314414978027344,194685,.728790283203125,14002412,-.1307926177978516,4281182,-.178990364074707,254796,-.6691484451293945,2676733,409635,-.556640625,matched (3),24605566,.92455167,637666,1480535.9
201610,830210,681,3750,20795128,10,0,0,0,0,0,0,0,0,1,0,0,4829055,.137537956237793,269056,47522392,52788164,-.1346664428710938,18855420,-.2775402069091797,15355960,7125459,-.3303623199462891,476695,-.2102890014648438,2854940,.2994060516357422,21293818,-.2824687957763672,91010696,.0003814697265625,59785108,11098788,-.0698318481445313,3160209,-.1249504089355469,16230961,1595762,1628643,-.5601072311401367,7052258,19283892,-.2241573333740234,44071188,11531842,19685624,-.2469902038574219,36466860,80277264,-.2230205535888672,4067430,.1418657302856445,2864795,-.0227947235107422,36627268,-.1457099914550781,792397,-.6687021255493164,324463,-.3335189819335938,1410962,298825,-1.086115837097168,7723229,-.4618492126464844,4984819,-.5387277603149414,63124,-.0409412384033203,2118593,-.208308219909668,31384904,-.4131584167480469,13435998,-.1627140045166016,16971952,-.3868541717529297,234000,3045134,-.1220788955688477,21692628,-.1362247467041016,10259088,.6350173950195313,138147,.1563549041748047,104485,-.5360822677612305,17285,-2.421544075012207,12517344,-.1121139526367188,4108817,-.0410947799682617,158328,-.4757938385009766,1537020,390625,-.0475187301635742,matched (3),22222320,.92455167,626247.38,1475653.8
201611,830210,682,3750,25252312,11,0,0,0,0,0,0,0,0,0,1,0,4038938,-.1786689758300781,393242,44485432,53352912,.0106410980224609,20834696,.0998191833496094,15696169,6613938,-.0744943618774414,390725,-.1988725662231445,2432746,-.160029411315918,24029108,.1208477020263672,85562464,-.0617313385009766,63656552,11193308,.0084800720214844,3096678,-.0203075408935547,15866581,2188140,2510515,.4327402114868164,6723757,15166443,-.2401847839355469,34573780,7389247,13261590,-.3950157165527344,22546496,89025552,.1034374237060547,4517059,.1048498153686523,2648129,-.078643798828125,35598772,-.0284824371337891,807258,.018580436706543,197003,-.4989528656005859,1516004,379382,.2386856079101563,5265311,-.383091926574707,3726508,-.2909250259399414,17560,-1.279477119445801,2461892,.1501779556274414,19107844,-.4962272644042969,19710580,.3832168579101563,14767072,-.1391620635986328,281000,2616470,-.1517181396484375,29863532,.3196659088134766,12389257,.1886653900146484,122974,-.1163454055786133,89720,-.1523494720458984,57409,1.200362205505371,11485475,-.0860328674316406,4528030,.0971517562866211,202544,.2462882995605469,1350421,256567,-.4203586578369141,matched (3),24294338,.92455167,469362.38,1416216.6
201612,830210,683,3750,28408956,12,0,0,0,0,0,0,0,0,0,0,1,3828112,-.0536098480224609,470482,52778796,58983928,.1003379821777344,21030094,.0093345642089844,14340515,7179830,.0820960998535156,397637,.0175352096557617,1857171,-.2699670791625977,33482662,.3317623138427734,106985368,.2234458923339844,74309008,12131821,.0805149078369141,4209998,.3071317672729492,20259730,4195179,1945272,-.2550859451293945,5767618,12936767,-.1590118408203125,30457812,7795920,13302553,.0030841827392578,24600366,113641128,.2441215515136719,5102468,.1218633651733398,2257101,-.1597719192504883,46023148,.2568340301513672,1092479,.3025617599487305,271599,.3211078643798828,1862621,423988,.1111612319946289,5600297,.0616788864135742,4444248,.1761388778686523,23151,.2764139175415039,3230093,.271580696105957,17713474,-.0757732391357422,27135816,.3197002410888672,22698848,.4299144744873047,253000,3551760,.3056163787841797,36081796,.1891498565673828,19339562,.4453239440917969,149910,.1980619430541992,116639,.2623891830444336,96547,.5198287963867188,11850520,.0312881469726563,4601854,.0161724090576172,262713,.2601041793823242,1336181,717163,1.027913093566895,matched (3),28507692,.92455167,499057.81,1426333.5
201701,830210,684,3750,30309968,01,0,0,0,0,0,0,0,0,0,0,0,4890009,.2448215484619141,599622,68899136,66503888,.1199951171875,26505452,.2313957214355469,20749400,4538090,-.4587688446044922,877235,.7912359237670898,2432965,.2700567245483398,33112268,-.0111236572265625,109348400,.0218467712402344,91418080,15696391,.257598876953125,5932911,.343052864074707,31203180,4780032,1937476,-.0040159225463867,10529849,14141202,.089019775390625,49550032,14013102,15153360,.1302661895751953,37587016,129260376,.1287841796875,6956916,.3100118637084961,1983364,-.1292867660522461,52096264,.1239490509033203,1042494,-.0468339920043945,788991,1.066428184509277,3559277,1251252,1.082194328308106,7531008,.2962093353271484,5979639,.2967491149902344,43167,.6230382919311523,3548722,.0940761566162109,18371314,.0364646911621094,30751484,.1250839233398438,39748764,.5602645874023438,534000,4599990,.2586116790771484,38346492,.0608749389648438,16508056,-.1583042144775391,270436,.5900001525878906,177277,.4186296463012695,322011,1.204555511474609,13972328,.1647071838378906,4210291,-.0889272689819336,243958,-.0740652084350586,1948023,231448,-1.130947113037109,matched (3),31594176,.92455167,686155.19,1502057.8
