period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1046c642,Y1107c484,Y1150c616,growth1150c616,Y1192c484,growth1192c484,Y1203c208,growth1203c208,Y1233c792,growth1233c792,Y1490c218,Y1496c826,growth1496c826,Y1525c600,growth1525c600,Y1603c703,growth1603c703,Y1731c124,growth1731c124,Y1751c372,growth1751c372,Y1789c124,growth1789c124,Y2135c124,growth2135c124,Y2299c246,growth2299c246,Y2378c381,Y2545c757,growth2545c757,Y2739c428,growth2739c428,Y2754c124,growth2754c124,Y2755c208,growth2755c208,Y2830c152,growth2830c152,Y3060c616,growth3060c616,Y3145c757,growth3145c757,Y3276c300,growth3276c300,Y3370c124,growth3370c124,Y3370c348,growth3370c348,Y3412c620,growth3412c620,Y3423c616,growth3423c616,Y3482c440,growth3482c440,Y3520c440,growth3520c440,Y3749c300,growth3749c300,Y3755c372,growth3755c372,Y3770c484,growth3770c484,Y3917c218,Y3955c600,growth3955c600,Y4256c372,growth4256c372,Y4279c251,growth4279c251,Y4493c191,growth4493c191,Y4604c208,growth4604c208,Y4611c826,growth4611c826,Y4755c152,growth4755c152,Y4845c826,growth4845c826,Y495c222,growth495c222,Y4990c381,Y576c152,growth576c152,Y581c246,growth581c246,Y679c792,growth679c792,Y821c372,growth821c372,Y868c608,Y954c826,growth954c826,_merge,x,r2,s,sf
201611,400912,682,1809,1021644,11,0,0,0,0,0,0,0,0,0,1,0,276167,26567,28077,-.4523248672485352,619607,-.0604524612426758,87314,.0485401153564453,215916,.0971212387084961,441379,4717590,.1466169357299805,435717,.5369100570678711,488351,.411189079284668,21115768,-.0535354614257813,1102301,-.4510641098022461,825135,.4434909820556641,243195,-.4678659439086914,895,-.8907151222229004,603559,27437,-1.720022201538086,16076,-.1781558990478516,5163767,-.0408639907836914,1485323,-.0284557342529297,11767634,-.3882408142089844,15391,-.9985628128051758,199689,-.3239765167236328,272681,.419281005859375,13567359,-.0404033660888672,3974701,-.0734663009643555,3676038,-.0039634704589844,2731833,-.1818552017211914,69482,.4298372268676758,1684,-3.216640472412109,295089,.3907070159912109,1414476,.5046186447143555,1845386,.1643791198730469,144906,1018651,.71685791015625,1006548,.3578386306762695,16022935,-.8071079254150391,66064,.9333734512329102,10637957,-.0894699096679688,36972032,.1374530792236328,6356900,-.1027975082397461,1803917,.0623922348022461,4790880,.0592069625854492,944594,3645865,.269439697265625,1268310,.0460853576660156,179981,1.874130249023438,2769,2.373281955718994,2114998,400828,.012939453125,matched (3),980510.81,.78198528,118107.32,260466.22
201612,400912,683,1809,1062568,12,0,0,0,0,0,0,0,0,0,0,1,1264,66915,15063,-.6227092742919922,1569813,.92962646484375,44667,-.6702756881713867,207427,-.0401096343994141,473792,5045381,.0671749114990234,344411,-.2351570129394531,260500,-.6284313201904297,17751176,-.1735668182373047,886814,-.2175197601318359,385941,-.7598628997802734,309158,.2399883270263672,2196,.8975691795349121,501660,30831,.1166286468505859,14107,-.1306562423706055,4737831,-.0860872268676758,1604422,.0771312713623047,20118634,.5362949371337891,191215,2.519615173339844,123690,-.4789829254150391,450973,.5031051635742188,8207464,-.5026235580444336,3103318,-.2474775314331055,2800790,-.2719335556030273,995279,-1.00970458984375,20064,-1.242140769958496,13314,2.067644119262695,141305,-.7363567352294922,729231,-.6625242233276367,1668840,-.1005592346191406,454110,484073,-.7439994812011719,785746,-.2476482391357422,14968167,-.0680942535400391,37661,-.5619983673095703,9683808,-.0939731597900391,26640412,-.3277320861816406,7134683,.1154270172119141,1613676,-.111445426940918,3696593,-.259303092956543,1038006,3847502,.0538301467895508,1320458,.0402936935424805,54279,-1.198714256286621,14860,1.680186748504639,1363629,265058,-.4135837554931641,matched (3),1159458.3,.78198528,107152.28,255685.2
201701,400912,684,1809,1469649,01,0,0,0,0,0,0,0,0,0,0,0,201244,89100,54861,1.292560577392578,1335786,-.1614370346069336,95891,.76397705078125,170796,-.1943092346191406,357553,5406967,.0692148208618164,347218,.00811767578125,404599,.4402942657470703,25670404,.3688869476318359,1980171,.8033027648925781,1310069,1.222150802612305,178425,-.5496835708618164,3657,.5100054740905762,1077687,85488,1.019855499267578,10627,-.2832727432250977,5158185,.0850057601928711,1642205,.0232763290405273,18964772,-.0590648651123047,76706,-.9134187698364258,112757,-.0925436019897461,676394,.4053678512573242,10747581,.2696371078491211,5372913,.5488977432250977,3752053,.2924013137817383,1342640,.2993698120117188,50161,.9163112640380859,57907,1.470022201538086,182277,.2546072006225586,971352,.2866992950439453,1830828,.0926389694213867,174919,1129873,.8476247787475586,988751,.2298097610473633,46797024,1.139892578125,9168,-1.412906646728516,10046398,.0367584228515625,32525936,.1996078491210938,6924563,-.0298929214477539,1821306,.1210393905639648,4045753,.0902566909790039,1039584,3496397,-.0956907272338867,1279085,-.0318336486816406,85034,.44891357421875,1627,-2.211935043334961,3132150,281489,.0601444244384766,matched (3),1466240.6,.78198528,146900.23,274723.47
201702,400912,685,1809,909348,02,1,0,0,0,0,0,0,0,0,0,0,102719,305593,83304,.417694091796875,368763,-1.287120819091797,14333,-1.900647163391113,119037,-.3610353469848633,195248,6446958,.1759204864501953,198065,-.5613584518432617,255442,-.4599018096923828,20336228,-.2329349517822266,1149235,-.5440864562988281,617341,-.7524137496948242,177965,-.0025815963745117,833,-1.479364395141602,928320,57115,-.4033098220825195,26970,.9313268661499023,4643304,-.105158805847168,1221277,-.296142578125,11256467,-.5216388702392578,61010,-.2289419174194336,98085,-.1394004821777344,510351,-.28167724609375,12107619,.1191539764404297,5404316,.0058279037475586,3693640,-.015690803527832,1894421,.3442754745483398,30343,-.5026721954345703,16424,-1.26009464263916,158149,-.1419906616210938,549226,-.5701789855957031,1802861,-.0153932571411133,238821,827388,-.3115863800048828,971818,-.0172748565673828,47371972,.0122127532958984,45620,1.60462760925293,8926286,-.1182136535644531,29753200,-.0891017913818359,5962534,-.1495790481567383,1704458,-.0663070678710938,3590245,-.1194477081298828,1322079,3452939,-.012507438659668,1110998,-.1408863067626953,5255,-2.783870697021484,15177,2.233043670654297,2397658,261451,-.0738468170166016,matched (3),1084217.6,.78198528,151207.19,277050.41
201703,400912,686,1809,1294520,03,0,1,0,0,0,0,0,0,0,0,0,224230,321658,57422,-.3720693588256836,1622000,1.481261253356934,85596,1.787074089050293,242904,.713231086730957,329595,7124798,.0999727249145508,431126,.7778053283691406,340983,.2888374328613281,22325386,.0933189392089844,1250856,.0847320556640625,795716,.2538213729858398,253374,.3532800674438477,5465,1.881085395812988,857682,99733,.5574302673339844,27007,.0013713836669922,5706717,.2062177658081055,1341709,.0940475463867188,14974242,.2853889465332031,209848,1.235345840454102,202257,.7237052917480469,1474232,1.060793876647949,13851767,.1345787048339844,5586407,.0331382751464844,4708305,.2427158355712891,1794153,-.0543804168701172,36851,.1943168640136719,5401,-1.112159729003906,155293,-.018223762512207,933194,.5301027297973633,2019276,.1133642196655273,176319,1258088,.4190750122070313,1115430,.1378269195556641,12659226,-1.319644927978516,16163,-1.03762149810791,11831883,.2817974090576172,37247444,.2246475219726563,6555900,.0948696136474609,1775128,.0406255722045898,5455811,.4184608459472656,1505777,3543167,.0257949829101563,1281783,.1429929733276367,23663,1.504732131958008,1733,-2.169927597045898,3113180,320066,.2022809982299805,matched (3),1389085.9,.78198528,138655.84,270404.78
201704,400912,687,1809,1212122,04,0,0,1,0,0,0,0,0,0,0,0,190599,22427,33592,-.5361394882202148,556421,-1.069890022277832,71290,-.1828832626342773,242779,-.000514030456543,396452,6003495,-.1712398529052734,385121,-.1128425598144531,380190,.1088390350341797,21619048,-.0321483612060547,1446332,.14520263671875,1322979,.5083990097045898,223950,-.1234445571899414,1840,-1.088598251342773,784599,64329,-.4384860992431641,21124,-.2456865310668945,4513668,-.2345342636108398,1228173,-.0884170532226563,10531829,-.3519306182861328,209326,-.0024909973144531,129365,-.4469013214111328,321084,-1.524189949035645,11392936,-.1954193115234375,4686307,-.1756916046142578,3607537,-.2663030624389648,1435447,-.2230567932128906,88471,.8757925033569336,410,-2.578182220458984,138849,-.1119260787963867,879300,-.0594873428344727,1882480,-.0701484680175781,168857,1249048,-.0072116851806641,814680,-.3141994476318359,11706096,-.078277587890625,41701,.9477996826171875,10007488,-.1674633026123047,46931536,.2311058044433594,5824599,-.1182756423950195,1738272,-.0209808349609375,3971027,-.3176565170288086,1443395,3741745,.0545310974121094,1098968,-.1538801193237305,112327,1.557501792907715,11474,1.890230178833008,1845405,223304,-.3599939346313477,matched (3),1004605.5,.78198528,144169.53,273273.06
201705,400912,688,1809,1177095,05,0,0,0,1,0,0,0,0,0,0,0,133590,59042,14787,-.8205394744873047,794606,.3563213348388672,37360,-.6461553573608398,254264,.0462217330932617,371134,5913995,-.015019416809082,185977,-.7279348373413086,331091,-.1382780075073242,20796630,-.0387840270996094,1184460,-.1997442245483398,942056,-.3395767211914063,201666,-.1048097610473633,11042,1.791940689086914,914207,97878,.4197111129760742,16370,-.2549591064453125,4262041,-.0573616027832031,1681929,.3144140243530273,14373738,.3110008239746094,120746,-.5502033233642578,171738,.2833318710327148,858024,.9829292297363281,11354901,-.0033454895019531,6656697,.3509788513183594,3543201,-.0179948806762695,1508004,.0493106842041016,36590,-.8829002380371094,48369,4.770457267761231,139854,.0072116851806641,805698,-.0874166488647461,1996452,.0587806701660156,77410,770743,-.4827823638916016,1244640,.4238061904907227,8586231,-.3099489212036133,16545,-.9244403839111328,10932436,.0883998870849609,36559032,-.2497615814208984,5555456,-.0473098754882813,2127007,.2018241882324219,4535698,.1329545974731445,1174465,3003162,-.2198858261108398,1263762,.1397209167480469,185365,.5009126663208008,23000,.6954097747802734,2632484,268639,.1848344802856445,matched (3),1044900.4,.78198528,135534.39,268817.56
201706,400912,689,1809,1481243,06,0,0,0,0,1,0,0,0,0,0,0,202906,308535,27607,.6243209838867188,2199100,1.017956733703613,42088,.1191625595092773,308818,.1943788528442383,698411,6106710,.0320663452148438,355051,.6466388702392578,442929,.291015625,22617468,.0839309692382813,1484761,.2259664535522461,892321,-.0542392730712891,311304,.4341573715209961,15103,.3131866455078125,804389,58833,-.5090188980102539,28843,.5664167404174805,7706284,.5922880172729492,2021497,.1838970184326172,24003892,.5128135681152344,211212,.5591726303100586,130483,-.2747268676757813,1202221,.3372945785522461,13151178,.1468620300292969,5987932,-.1058769226074219,4257703,.1836996078491211,2335869,.4375972747802734,66557,.5982837677001953,66082,.312037467956543,155474,.1058797836303711,653017,-.2101058959960938,1862835,-.0692720413208008,206480,666773,-.1449050903320313,1212281,-.0263423919677734,7680718,-.1114473342895508,30520,.6122980117797852,11341221,.0367088317871094,37233216,.0182743072509766,7292784,.2721052169799805,2257956,.0597438812255859,4327393,-.0470142364501953,1526030,3247220,.0781335830688477,1379706,.0877771377563477,223770,.1882915496826172,3233,-1.96208381652832,1582444,447150,.509526252746582,matched (3),1553795,.78198528,100446.59,252948.27
201707,400912,690,1809,1029422,07,0,0,0,0,0,1,0,0,0,0,0,185205,341406,28957,.0477428436279297,2258372,.0265960693359375,63994,.4190263748168945,383392,.2163057327270508,395570,6495960,.0617923736572266,389504,.0926122665405273,507463,.1360149383544922,21687822,-.0419712066650391,1601097,.0754356384277344,801683,-.1071128845214844,245230,-.2385730743408203,1202,-2.530906200408936,695632,23557,-.9152793884277344,26102,-.0998554229736328,7520601,-.0243902206420898,1982241,-.0196104049682617,19940590,-.1854591369628906,142720,-.3919773101806641,126390,-.0318708419799805,1422079,.1679487228393555,10120108,-.2619857788085938,5595770,-.0677356719970703,4036160,-.053436279296875,1559203,-.4042091369628906,69402,.0418567657470703,11092,-1.784672737121582,215292,.3255167007446289,760466,.1523284912109375,1791391,-.0391063690185547,264787,1773635,.9783363342285156,1773327,.3803529739379883,19447812,.9290218353271484,17739,-.5426168441772461,11340233,-.0000858306884766,33481200,-.1062183380126953,7079679,-.0296564102172852,2171437,-.0390710830688477,3992870,-.0804548263549805,1573383,3353302,.0321464538574219,1306760,-.0543193817138672,429420,.6518173217773438,8061,.9136276245117188,1302647,393539,-.1277141571044922,matched (3),1242925.9,.78198528,142612.78,272454.97
201708,400912,691,1809,1024727,08,0,0,0,0,0,0,1,0,0,0,0,106041,92262,6398,-1.50982666015625,1476596,-.4249048233032227,77709,.1941814422607422,390747,.0190019607543945,615395,5526998,-.1615362167358398,331573,-.1610260009765625,413749,-.2041645050048828,23635960,.0860176086425781,1380909,-.1479473114013672,1028188,.24884033203125,332614,.3047857284545898,7208,1.791204929351807,357222,32553,.3234462738037109,11584,-.8123874664306641,5955671,-.233302116394043,2375304,.1808977127075195,20185474,.01220703125,129104,-.1002664566040039,105920,-.1766881942749023,1245617,-.1324882507324219,15709839,.4397621154785156,5053752,-.1018800735473633,3108937,-.2610130310058594,2343236,.4073581695556641,55655,-.2207431793212891,58745,1.66698169708252,85492,-.9235725402832031,715837,-.0604791641235352,2082058,.1503639221191406,180615,1512404,-.1593303680419922,1130325,-.4503517150878906,14099567,-.3215904235839844,14364,-.2110404968261719,12722930,.1150493621826172,37957296,.1254787445068359,7344434,.0367136001586914,1641975,-.2794895172119141,3926599,-.0167369842529297,1505790,2727330,-.2066230773925781,1826930,.3350858688354492,157886,-1.00056266784668,14929,.6162681579589844,2882237,323889,-.1947793960571289,matched (3),1372343.6,.78198528,158094.5,280868.63
201709,400912,692,1809,943839,09,0,0,0,0,0,0,0,1,0,0,0,192733,19279,6779,.0578441619873047,767964,-.6537513732910156,62927,-.2109956741333008,236613,-.5016345977783203,506242,5135851,-.0733985900878906,362154,.088221549987793,250161,-.5031547546386719,22244612,-.0606689453125,1030067,-.2931175231933594,786862,-.2674999237060547,153811,-.7712583541870117,10134,.3407039642333984,1018754,322086,2.291949272155762,15258,.2754793167114258,5315205,-.1137723922729492,2070127,-.1375160217285156,20184012,-.0000724792480469,64991,-.6863689422607422,129251,.1990718841552734,493990,-.9248714447021484,16395428,.0427150726318359,6796218,.2962350845336914,4806815,.4357547760009766,2349063,.0024833679199219,52904,-.0506935119628906,58951,.0035009384155273,189027,.7934665679931641,854823,.1774415969848633,1814476,-.1375598907470703,148720,795000,-.6431131362915039,1333449,.1652631759643555,10018872,-.3416728973388672,12150,-.1673955917358398,11256194,-.1224880218505859,36855620,-.0294551849365234,6075012,-.18975830078125,1964110,.1791400909423828,4136098,.0519800186157227,1250255,3063110,.1161079406738281,1471406,-.2164182662963867,132249,-.1771869659423828,23606,.4581947326660156,1930081,318317,-.0173530578613281,matched (3),994802.38,.78198528,114150.75,258696.16
201710,400912,693,1809,1507741,10,0,0,0,0,0,0,0,0,1,0,0,8770,332458,37140,1.700864791870117,1514252,.6789340972900391,135280,.7653713226318359,185666,-.2424764633178711,466076,6394291,.2191600799560547,295660,-.2028589248657227,496259,.684992790222168,23692820,.0630722045898438,1602678,.442051887512207,1076320,.3132495880126953,193612,.2301321029663086,22446,.7952165603637695,800792,92701,-1.245439529418945,11803,-.2567501068115234,5766818,.0815486907958984,2416081,.1545372009277344,18962208,-.0624427795410156,194436,1.095853805541992,185743,.3626079559326172,1063387,.7666988372802734,11556740,-.3497333526611328,6981734,.0269317626953125,5086736,.0566015243530273,2794614,.1736774444580078,79698,.4097652435302734,61473,.0418910980224609,293003,.43829345703125,525551,-.4864473342895508,2675323,.3882732391357422,240413,1045830,.2742233276367188,1401580,.0498313903808594,4863298,-.7227544784545898,35166,1.062750816345215,12276175,.0867424011230469,36379236,-.0130081176757813,7765788,.2455434799194336,2146103,.0886144638061523,4656730,.1185598373413086,1450767,4982203,.4864416122436523,1575039,.0680618286132813,188888,.3564682006835938,43811,.6183843612670898,1955445,352551,.102147102355957,matched (3),1464380.8,.78198528,124442.19,263399.25
201711,400912,694,1809,928058,11,0,0,0,0,0,0,0,0,0,1,0,33192,14367,16990,-.782069206237793,1359346,-.1079177856445313,76355,-.5719528198242188,181390,-.0232992172241211,458195,6361811,-.0050926208496094,376385,.2414016723632813,252113,-.677220344543457,22799488,-.0384330749511719,2038996,.2407817840576172,908865,-.1691064834594727,267658,.3238534927368164,3636,-1.82022762298584,593640,40197,-.8355875015258789,11920,.0098638534545898,5440096,-.058323860168457,2042104,-.1681661605834961,15604833,-.1948680877685547,171040,-.1282052993774414,118505,-.4494085311889648,647338,-.4963455200195313,15030091,.2627849578857422,7557462,.0792379379272461,4598739,-.1008548736572266,1849413,-.4128255844116211,56173,-.3498077392578125,54088,-.1279850006103516,208635,-.3395967483520508,681105,.2592697143554688,1843315,-.3725042343139648,194760,1791285,.5381231307983398,1112202,-.2312583923339844,25782300,1.667971611022949,11303,-1.135011672973633,11641148,-.0531158447265625,38752408,.0631942749023438,6538574,-.1720085144042969,1672467,-.249354362487793,4630050,-.0057458877563477,1231078,3328160,-.4034528732299805,1286183,-.202601432800293,254518,.2982168197631836,13878,-1.149580001831055,2115897,402184,.1317148208618164,matched (3),937219.56,.78198528,113396.48,258364.22
201712,400912,695,1809,1179317,12,0,0,0,0,0,0,0,0,0,0,1,1082,59200,25715,.4144496917724609,679048,-.6940679550170898,43090,-.5721025466918945,405524,.804530143737793,299727,5216077,-.1985673904418945,341957,-.0959272384643555,206141,-.2013168334960938,20438492,-.1093196868896484,1265708,-.4768266677856445,554380,-.4943456649780273,267561,-.0003623962402344,1043,-1.248783588409424,485815,56157,.3343591690063477,12021,.0084371566772461,5458533,.0033836364746094,1882585,-.0813350677490234,18393478,.1644153594970703,58033,-1.080885887145996,125715,.0590620040893555,452973,-.3570356369018555,19322018,.2511920928955078,5677953,-.285944938659668,3523922,-.2662076950073242,1424472,-.2610673904418945,165003,1.077527046203613,4109,-2.577432632446289,171371,-.1967554092407227,697675,.0240364074707031,1910448,.0357723236083984,167153,925801,-.660029411315918,1159806,.0419111251831055,14337917,-.5867805480957031,12487,.0996198654174805,10582268,-.0953655242919922,29000058,-.2898960113525391,6391043,-.0228214263916016,2117056,.2357273101806641,4191649,-.0994729995727539,1199823,3884229,.1545047760009766,1430719,.1064987182617188,256951,.0095138549804688,2251,-1.818930149078369,2162391,338258,-.173100471496582,matched (3),1065221.6,.78198528,113327.66,258334.02
201801,400912,696,1809,2713862,01,0,0,0,0,0,0,0,0,0,0,0,24223,319739,62957,.8953771591186523,2442837,1.280223846435547,117164,1.000283241271973,273094,-.3953638076782227,585649,7618922,.3788890838623047,529491,.4372310638427734,228171,.1015348434448242,24343540,.1748466491699219,1695073,.2920942306518555,1230430,.7972679138183594,134647,-.6866912841796875,6250,1.790480136871338,789334,88155,.4509458541870117,29122,.8848390579223633,5826128,.0651721954345703,2721834,.3686599731445313,21506880,.1563758850097656,190536,1.18882942199707,122003,-.0299720764160156,913600,.7015600204467773,17174336,-.1178302764892578,6884408,.1926689147949219,5569805,.4577856063842773,3105844,.779484748840332,76473,-.7690258026123047,65174,2.763880729675293,278068,.484034538269043,805101,.1432151794433594,1842462,-.0362358093261719,570787,1809622,.6702136993408203,1877412,.4816417694091797,70013800,1.585784912109375,18570,.3968591690063477,12429734,.1609115600585938,36984996,.2432155609130859,6709066,.0485620498657227,2587069,.2004985809326172,4461417,.0623722076416016,1784296,4749813,.2011814117431641,1635956,.1340503692626953,136000,-.63623046875,8534,1.332683086395264,2931383,207912,-.4866943359375,matched (3),2563437.3,.78198528,173198.23,289639.31
201802,400912,697,1809,1548986,02,1,0,0,0,0,0,0,0,0,0,0,7956,28087,22959,-1.00874137878418,930924,-.9647378921508789,36566,-1.164455413818359,164650,-.5059938430786133,388242,6099416,-.2224416732788086,346779,-.4232282638549805,304703,.2892417907714844,19272822,-.2335700988769531,1072787,-.4574651718139648,695699,-.5702018737792969,225494,.5156373977661133,12551,.6972188949584961,675543,145234,.4992494583129883,22697,-.2492609024047852,5517720,-.054387092590332,1945661,-.3357038497924805,16041680,-.293182373046875,184895,-.0300531387329102,116021,-.0502738952636719,621803,-.3847694396972656,11731754,-.3811168670654297,7083757,.0285453796386719,4212571,-.2792863845825195,2222920,-.3344640731811523,23153,-1.194812774658203,32103,-.7081108093261719,154097,-.5902833938598633,388392,-.7289533615112305,1798859,-.0239496231079102,274401,1863733,.0294637680053711,963471,-.6671075820922852,8952616,-2.056747436523438,16927,-.0926370620727539,11869871,-.0460872650146484,32612984,-.1258029937744141,5848882,-.1372089385986328,1715535,-.4108009338378906,3934917,-.1255769729614258,1657624,2849554,-.5109434127807617,1452721,-.1187896728515625,34901,-1.360138893127441,837,-2.321989059448242,1864475,312300,.4068489074707031,matched (3),1305013,.78198528,119003.09,260873.63
201803,400912,698,1809,1594404,03,0,1,0,0,0,0,0,0,0,0,0,25849,387708,149365,1.872682571411133,2629652,1.038429260253906,61804,.5248489379882813,285899,.5518159866333008,523423,6037257,-.0102434158325195,421307,.1946744918823242,352299,.1451435089111328,24867044,.2548484802246094,1417310,.2785005569458008,1406807,.7041606903076172,538664,.8707981109619141,12892,.0268068313598633,884446,118320,-.2049531936645508,17110,-.2825698852539063,4936414,-.1113262176513672,2174993,.1114234924316406,14214431,-.1209316253662109,344307,.6217451095581055,164620,.3498687744140625,1206717,.6630353927612305,18380532,.4489936828613281,7576250,.0672130584716797,6153679,.3789768218994141,2731074,.2058734893798828,50071,.7713174819946289,79187,.902862548828125,136118,-.1240596771240234,718460,.6150951385498047,1727550,-.0404481887817383,210151,1907325,.0231199264526367,1460155,.4157552719116211,31596656,1.261106491088867,34131,.7012958526611328,12096871,.0189437866210938,39135504,.1823196411132813,7379850,.2325029373168945,2388476,.3309307098388672,4288009,.085932731628418,1177293,4116243,.3677787780761719,1481175,.0193977355957031,76901,.7900028228759766,6388,2.032352447509766,2994866,317063,.01513671875,matched (3),1577412.9,.78198528,151809.05,277379.34
201804,400912,699,1809,869010,04,0,0,1,0,0,0,0,0,0,0,0,89314,138101,39157,-1.338813781738281,1337499,-.6760501861572266,40447,-.4239749908447266,102944,-1.021452903747559,426440,5496469,-.0938444137573242,278227,-.4149246215820313,495165,.3404102325439453,23343650,-.0632190704345703,1866135,.2751083374023438,787678,-.5799884796142578,151340,-1.269562721252441,1706,-2.022455215454102,632877,68067,-.5529003143310547,30103,.5649614334106445,3943987,-.2244462966918945,1681576,-.257293701171875,8327877,-.5346498489379883,52217,-1.886125564575195,167122,.0150842666625977,2409993,.6917200088500977,17984240,-.0217971801757813,7161777,-.0562601089477539,4631336,-.2842044830322266,2114816,-.2557277679443359,27864,-.5861063003540039,99387,.2272090911865234,157008,.1427745819091797,875973,.1982250213623047,1970619,.1316432952880859,104201,1300884,-.3826580047607422,1148120,-.2404165267944336,38380696,.1945037841796875,23643,-.3671388626098633,11949495,-.0122585296630859,35469044,-.0983695983886719,6622905,-.108220100402832,1482530,-.4769048690795898,4466863,.0408639907836914,938816,3873310,-.0608320236206055,1582095,.0659141540527344,88516,.1406650543212891,4907,-.263758659362793,4010509,307636,-.0301828384399414,matched (3),871665.06,.78198528,184422.97,296488
201805,400912,700,1809,1186723,05,0,0,0,1,0,0,0,0,0,0,0,5846,163027,45664,.1537313461303711,1588329,.1718816757202148,128149,1.153201103210449,388737,1.328717231750488,520794,6328013,.1408805847167969,323612,.1511077880859375,422561,-.1585569381713867,25170072,.0753307342529297,990600,-.6333131790161133,956644,.1943426132202148,178205,.1634054183959961,5215,1.117387771606445,663714,32731,-.7321701049804688,22360,-.2973508834838867,4312821,.0893993377685547,1854267,.0977573394775391,12110547,.3744688034057617,173612,1.201415061950684,129350,-.2562026977539063,1690884,-.3543720245361328,22845612,.2392635345458984,7081813,-.0112276077270508,4860868,.0483713150024414,2378727,.1175985336303711,22458,-.2156887054443359,157632,.4612417221069336,224439,.3573074340820313,617977,-.3488836288452148,1974715,.0020761489868164,184263,1413434,.0829782485961914,1231412,.0700359344482422,36757336,-.0432186126708984,19694,-.1827535629272461,13879112,.1496963500976563,34520336,-.0271110534667969,6846756,.0332412719726563,1799070,.1935195922851563,4254157,-.0487899780273438,1502570,5007195,.2567672729492188,1459643,-.0805578231811523,162761,.6090993881225586,17123,1.249759674072266,5380516,422748,.3178586959838867,matched (3),790199.75,.78198528,263240.09,350982.44
201806,400912,701,1809,1310545,06,0,0,0,0,1,0,0,0,0,0,0,17343,185737,17809,-.9416065216064453,1006701,-.4560041427612305,109784,-.1546792984008789,238141,-.4900398254394531,540766,7365522,.1518239974975586,283265,-.1331624984741211,456029,.0762224197387695,26233210,.0413703918457031,1193701,.1865024566650391,681136,-.3396692276000977,180434,.0124311447143555,2404,-.7744054794311523,805478,35003,.0671110153198242,30675,.3161745071411133,6641645,.431767463684082,2130784,.1390008926391602,21641896,.5805549621582031,210135,.1909275054931641,114769,-.1196002960205078,2144602,.2377023696899414,25749484,.1196556091308594,8576316,.1914739608764648,4503358,-.0763940811157227,2856151,.1829090118408203,55233,.8999137878417969,75098,-.7414693832397461,269853,.1842727661132813,908632,.3854885101318359,2144120,.0823049545288086,339516,1602258,.125391960144043,1233760,.0019044876098633,8150739,-1.506228446960449,36295,.6113662719726563,13991218,.0080451965332031,36310348,.0505542755126953,8920303,.2645559310913086,2026462,.1190214157104492,4061498,-.0463447570800781,1483476,4563085,-.0928773880004883,1481678,.0149831771850586,217089,.28802490234375,1884,-2.207025051116943,3847674,256287,-.5004787445068359,matched (3),1387762.3,.78198528,148453.5,275557.16
201807,400912,702,1809,924197,07,0,0,0,0,0,1,0,0,0,0,0,23577,449657,28336,.4644289016723633,1406271,.3342628479003906,59638,-.6102218627929688,160119,-.3969459533691406,404420,6108226,-.1871738433837891,395732,.3343544006347656,201641,-.8160676956176758,24459428,-.0700111389160156,1928640,.4797563552856445,870125,.2448749542236328,171026,-.0535497665405273,21387,2.185648918151856,654852,99531,1.045035362243652,25048,-.2026538848876953,5899007,-.1185750961303711,2864243,.2958145141601563,17493128,-.2128238677978516,80459,-.9600028991699219,105941,-.0800390243530273,1507905,-.3522329330444336,16941604,-.4186420440673828,6418897,-.2897577285766602,5464215,.1933975219726563,1835099,-.4423761367797852,34300,-.4764156341552734,43141,-.5543203353881836,163227,-.5027351379394531,654303,-.328369140625,2109961,-.0160598754882813,114669,1829651,.1327114105224609,1892697,.4279365539550781,5076514,-.4734840393066406,24175,-.4063615798950195,11813983,-.1691474914550781,33478856,-.0811882019042969,5822974,-.4265193939208984,2162598,.0650186538696289,4696524,.1452713012695313,1448516,3898838,-.1573200225830078,1351639,-.0918569564819336,451557,.7323942184448242,1702,-.101593017578125,2716426,463145,.5917425155639648,matched (3),416147.97,.78198528,183111.77,295674.19
201808,400912,703,1809,1282570,08,0,0,0,0,0,0,1,0,0,0,0,26483,287927,44882,.4599037170410156,1967638,.3358926773071289,145073,.8889446258544922,243325,.4184808731079102,629308,5086826,-.1829824447631836,467092,.1657886505126953,239584,.1724157333374023,24569432,.0044879913330078,1471296,-.2706708908081055,930147,.0667057037353516,177021,.0344524383544922,1677,-2.5457763671875,253434,162892,.4926185607910156,29627,.1678915023803711,4955217,-.1743431091308594,2727631,-.0488710403442383,22399714,.2472400665283203,185793,.8368854522705078,167167,.456110954284668,2178442,.3678884506225586,12676222,-.2900447845458984,5907792,-.0829744338989258,2891540,-.6364307403564453,2497579,.308222770690918,62341,.5974740982055664,75259,.556462287902832,117885,-.3254327774047852,984094,.4081506729125977,2122028,.0057029724121094,378949,2176127,.1734218597412109,1407028,-.2965230941772461,3633314,-.3344793319702148,28435,.1623020172119141,10515139,-.1164665222167969,34079504,.0177803039550781,8027261,.3210315704345703,1950202,-.1033773422241211,3859519,-.1962804794311523,1536894,4606094,.1667013168334961,1621246,.1818761825561523,80900,-1.719488143920898,9629,1.732975482940674,3835513,335578,-.3221855163574219,matched (3),571564.44,.78198528,201420.53,307349.22
