period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1270c616,growth1270c616,Y1344c586,growth1344c586,Y1485c752,growth1485c752,Y1576c792,growth1576c792,Y1656c600,growth1656c600,Y1757c484,growth1757c484,Y1860c208,growth1860c208,Y1916c372,growth1916c372,Y2002c203,Y2088c152,growth2088c152,Y2107c68,growth2107c68,Y2364c124,growth2364c124,Y2897c620,growth2897c620,Y2902c68,growth2902c68,Y290c268,growth290c268,Y3046c688,growth3046c688,Y3089c792,growth3089c792,Y3694c203,Y3726c428,growth3726c428,Y3841c152,growth3841c152,Y3887c757,growth3887c757,Y3927c705,growth3927c705,Y393c124,growth393c124,Y3955c703,growth3955c703,Y4192c372,growth4192c372,Y4230c251,growth4230c251,Y4256c792,growth4256c792,Y4264c792,growth4264c792,Y4272c268,growth4272c268,Y4277c586,growth4277c586,Y4316c586,growth4316c586,Y4325c688,growth4325c688,Y4437c372,growth4437c372,Y4476c792,growth4476c792,Y4579c68,growth4579c68,Y4580c705,growth4580c705,Y4686c344,Y4890c208,growth4890c208,Y4950c300,growth4950c300,Y5002c124,growth5002c124,Y5004c600,growth5004c600,Y507c484,growth507c484,Y560c757,growth560c757,Y585c124,Y597c203,Y653c251,growth653c251,Y677c703,growth677c703,Y6c124,Y785c608,Y939c36,_merge,x,r2,s,sf
201605,760612,676,3584,73691248,05,0,0,0,1,0,0,0,0,0,0,0,486501,.1109209060668945,792397,.555851936340332,717749,-.3763465881347656,782759,-.3949031829833984,540051,.0392341613769531,605154,.5001859664916992,379289,.1429834365844727,102414,.1703252792358398,343963,40315,-1.685746192932129,142599,-.3193168640136719,2801315,.085723876953125,2043418,.0997219085693359,15399,.7441015243530273,453186,-.1239280700683594,503838,1.289385795593262,7235893,.1540794372558594,127090,49288,-.1460542678833008,279462,1.142893791198731,6005240,-.2193746566772461,131151,-.5435752868652344,18755928,.0471153259277344,1569860,-.4991989135742188,13557307,-.1957950592041016,1995221,-.2405490875244141,2570646,-.1133947372436523,2664249,.0815753936767578,62891,.2144718170166016,1343534,.3425455093383789,126013,.3264827728271484,45573,.7360763549804688,756890,-.0127534866333008,4221919,.0301904678344727,3705038,.1389150619506836,20498528,-.2740268707275391,785705,51448,.6429214477539063,147253,-.4367504119873047,197697,.3273859024047852,7958,-.403620719909668,26801,.2832021713256836,296915,.3802394866943359,383946,826665,285882,.097142219543457,1130209,.1697092056274414,0,50587,232887,matched (3),77178832,.92066038,3642972.3,12507439
201606,760612,677,3584,74117712,06,0,0,0,0,1,0,0,0,0,0,0,347352,-.3369007110595703,593770,-.2885704040527344,898055,.2241115570068359,972158,.2166929244995117,320974,-.5203037261962891,373468,-.4826507568359375,613913,.4815540313720703,82234,-.2194547653198242,325576,79709,.6816587448120117,179379,.2294635772705078,3450267,.2083625793457031,2588453,.2364368438720703,20968,.3086957931518555,122759,-1.306079864501953,882053,.55999755859375,12435476,.541499137878418,154515,67593,.3158235549926758,360724,.2552471160888672,6008541,.00054931640625,179473,.3136758804321289,19365832,.0319995880126953,3795268,.8827686309814453,18591832,.3157978057861328,5120900,.9425754547119141,6405562,.9130096435546875,3175432,.1755208969116211,78883,.2265625,1313065,-.0229396820068359,206628,.4945344924926758,48924,.0709524154663086,740619,-.0217313766479492,4751228,.1181135177612305,4387938,.1691656112670898,21108152,.0293064117431641,1393905,19686,-.9606637954711914,236447,.47357177734375,142785,-.3253955841064453,9049,.1284770965576172,13709,-.6703872680664063,445105,.4048643112182617,462187,1058111,348695,.1986188888549805,1030005,-.0928382873535156,31586,154062,312058,matched (3),83537240,.92066038,4907730,12932541
201607,760612,678,3584,70469344,07,0,0,0,0,0,1,0,0,0,0,0,438928,.2339963912963867,575929,-.0305080413818359,859591,-.0437746047973633,664818,-.3800048828125,771490,.8769636154174805,299010,-.2223548889160156,436844,-.3402767181396484,73699,-.1095790863037109,270019,90247,.1241683959960938,260774,.3741540908813477,2875419,-.1822528839111328,2088036,-.2148361206054688,13291,-.4559106826782227,44142,-1.022811889648438,399120,-.7929897308349609,9731333,-.2452011108398438,154629,12011,-1.727681159973145,146304,-.9024267196655273,6831310,.1283349990844727,147339,-.1972885131835938,18620824,-.0392284393310547,2335037,-.4857273101806641,20242460,.0850601196289063,4290629,-.1768970489501953,2150438,-1.091494560241699,2111383,-.4081001281738281,115558,.3818073272705078,788097,-.510498046875,90487,-.825714111328125,30429,-.4748716354370117,592837,-.2225666046142578,4427095,-.0706596374511719,8315904,.6393108367919922,30804828,.3780117034912109,4911800,58428,1.087887763977051,270133,.1331911087036133,59593,-.8738012313842773,7645,-.1686029434204102,30414,.7968511581420898,269986,-.4999399185180664,307843,733259,252756,-.3217735290527344,1310429,.2407903671264648,49243,130418,191888,matched (3),78280808,.92066038,6517483,13625064
201608,760612,679,3584,65572788,08,0,0,0,0,0,0,1,0,0,0,0,153499,-1.050641059875488,472588,-.1977605819702148,1014060,.1652603149414063,1079211,.4844722747802734,576975,-.2905244827270508,453178,.4158077239990234,651197,.399235725402832,69616,-.0569944381713867,295934,145795,.4796504974365234,208746,-.2225360870361328,2853533,-.0076408386230469,1854660,-.1185226440429688,30509,.8309345245361328,202123,1.521465301513672,2532514,1.847705841064453,12740711,.2694511413574219,147338,4212,-1.047885894775391,101592,-.3647222518920898,6685656,-.0215520858764648,185962,.2328062057495117,18573512,-.0025444030761719,1837759,-.2394809722900391,23497028,.1490917205810547,1440731,-1.091282844543457,5161768,.8756074905395508,2723399,.2545375823974609,113111,-.0214033126831055,779039,-.0115604400634766,88131,-.0263814926147461,939,-3.478336334228516,787969,.2845392227172852,3996948,-.1022129058837891,8139897,-.021392822265625,29275172,-.0509300231933594,760970,36632,-.4668731689453125,217961,-.2145986557006836,124790,.7390937805175781,23954,1.142084121704102,19726,-.4329652786254883,363715,.2980003356933594,266781,721906,207041,-.1995077133178711,1228407,-.06463623046875,10004,153610,264924,matched (3),58345196,.92066038,7132613.5,13929787
201609,760612,680,3584,62393640,09,0,0,0,0,0,0,0,1,0,0,0,3486039,3.122827529907227,683124,.3684530258178711,922927,-.0941667556762695,949310,-.1282501220703125,334464,-.5452699661254883,310651,-.3776149749755859,391458,-.5089340209960938,75109,.0759458541870117,258129,66167,-.7900190353393555,166910,-.223663330078125,2471449,-.1437530517578125,1906984,.0278215408325195,7209,-1.442691802978516,117009,-.546626091003418,281040,-2.198471069335938,13939823,.0899467468261719,132116,2140,-.6771316528320313,21770,-1.540431976318359,6244063,-.068333625793457,161351,-.1419601440429688,17211356,-.0761680603027344,1155604,-.463923454284668,20447560,-.1390113830566406,3155764,.7840795516967773,3482230,-.3936061859130859,2231016,-.1994237899780273,95867,-.1654071807861328,701730,-.1045122146606445,60698,-.3729133605957031,38628,3.716917037963867,906582,.1402225494384766,4536058,.1265277862548828,7361773,-.1004762649536133,17198432,-.5319232940673828,505918,21884,-.5151662826538086,71665,-1.112313270568848,88129,-.3478307723999023,6466,-1.309577941894531,11451,-.5438613891601563,416846,.1363468170166016,293455,1034717,253170,.2011442184448242,782296,-.4512405395507813,6766,15601,252675,matched (3),62130704,.92066038,3940772.5,12597400
201610,760612,681,3584,65185560,10,0,0,0,0,0,0,0,0,1,0,0,3793586,.0845451354980469,373991,-.6024446487426758,1147367,.2176742553710938,655420,-.3704595565795898,422234,.2330303192138672,291031,-.0652399063110352,286419,-.3124217987060547,99424,.2804527282714844,355684,187792,1.043152809143066,73170,-.8246698379516602,2784807,.1193742752075195,1632660,-.1553125381469727,16810,.846644401550293,406966,1.246479034423828,803057,1.049928665161133,12341772,-.1217594146728516,166510,17955,2.127062797546387,78184,1.278532028198242,6459350,.0338973999023438,135318,-.1759548187255859,18425768,.0681819915771484,2541135,.7879877090454102,21392596,.0451812744140625,5099129,.4798393249511719,1986932,-.5610818862915039,2382294,.0656070709228516,76454,-.2262725830078125,860250,.20367431640625,46023,-.2767696380615234,98318,.934229850769043,539335,-.5193443298339844,5285235,.1528587341308594,7371804,.0013618469238281,20874532,.1937122344970703,2268800,29764,.3075437545776367,159136,.7977561950683594,110189,.2233953475952148,33924,1.657565116882324,32298,1.036929130554199,186263,-.8055572509765625,319305,1058982,266281,.0504913330078125,1426317,.6006183624267578,80604,25116,174640,matched (3),53610376,.92066038,4584428,12813344
201611,760612,682,3584,72908712,11,0,0,0,0,0,0,0,0,0,1,0,3700663,-.0247993469238281,927562,.9083271026611328,912538,-.2289953231811523,836631,.2441072463989258,656808,.4418325424194336,319148,.0922250747680664,440013,.4293479919433594,139862,.3412628173828125,471909,146303,-.2496547698974609,212609,1.066669464111328,2823401,.013763427734375,1813349,.1049642562866211,27526,.4931564331054688,684728,.5202922821044922,7345524,2.213420867919922,14504943,.1614990234375,162163,9006,-.6899776458740234,193418,.9057893753051758,6495152,.0055274963378906,185421,.3150014877319336,24091684,.2681159973144531,4523609,.5766992568969727,33425908,.4462871551513672,5443793,.0654067993164063,2599031,.2685470581054688,2601916,.0881843566894531,73700,-.036686897277832,962226,.1120262145996094,134611,1.073247909545898,743,-4.885266304016113,509208,-.0574808120727539,5308693,.0044288635253906,10723913,.3748130798339844,27307788,.2686424255371094,9680018,42190,.3488836288452148,287625,.5918989181518555,128622,.1546812057495117,8621,-1.369921684265137,23437,-.3206901550292969,367165,.6786508560180664,237950,1095176,308444,.1469879150390625,1933688,.3043327331542969,2719,88325,267113,matched (3),88592712,.92066038,4918607.5,12936673
201612,760612,683,3584,66088664,12,0,0,0,0,0,0,0,0,0,0,1,48241,-4.340058326721191,480336,-.6580734252929688,936885,.0263309478759766,672475,-.2184181213378906,298122,-.7898893356323242,488526,.4257373809814453,428723,-.0259933471679688,138199,-.0119619369506836,304668,238755,.4897575378417969,178424,-.1752920150756836,2044579,-.3227500915527344,2073993,.1343011856079102,6033,-1.517886161804199,571513,-.1807346343994141,850941,-2.155503273010254,13727811,-.0550651550292969,148686,7432,-.1920957565307617,78732,-.8988046646118164,8153787,.2274265289306641,166696,-.1064577102661133,21634814,-.1075630187988281,3393174,-.2875442504882813,26259932,-.2412872314453125,4733678,-.1397733688354492,2911206,.113429069519043,2252953,-.1440067291259766,67152,-.0930442810058594,791675,-.1950979232788086,40524,-1.200494766235352,46846,4.143924713134766,355298,-.3598995208740234,4900779,-.0799522399902344,10592550,-.0123252868652344,28239980,.0335674285888672,885451,20749,-.7096853256225586,117188,-.8978786468505859,95233,-.3005514144897461,5514,-.4469108581542969,11969,-.6719951629638672,190663,-.6553030014038086,224469,975269,281571,-.091156005859375,1775890,-.0851268768310547,0,47952,231634,matched (3),54333528,.92066038,5008510.5,12971121
201701,760612,684,3584,68837368,01,0,0,0,0,0,0,0,0,0,0,0,3100093,4.162978172302246,209760,-.828521728515625,1049825,.1138181686401367,842588,.2255134582519531,582063,.6690759658813477,335867,-.3746776580810547,338022,-.2376995086669922,177901,.252532958984375,0,158483,-.4097900390625,354054,.6852865219116211,3534435,.5473613739013672,1833625,-.1231813430786133,19489,1.172605514526367,152618,-1.320348739624023,363137,-.8515634536743164,10977250,-.2235984802246094,0,43768,1.773107528686523,215646,1.007588386535645,6686586,-.1983785629272461,70843,-.8557052612304688,18964096,-.1317558288574219,1667929,-.7101831436157227,18530512,-.3486251831054688,5502760,.1505470275878906,1734285,-.5179719924926758,2318540,.0286960601806641,81126,.1890449523925781,578658,-.3134393692016602,2404944,4.08338737487793,29148,-.4744787216186523,493463,.3284912109375,4978939,.0158233642578125,11228715,.0583229064941406,14729551,-.6508846282958984,1223552,34150,.4982643127441406,122162,.0415687561035156,146073,.4277801513671875,4733,-.1527309417724609,39041,1.182291984558106,289899,.4190244674682617,264434,0,312771,.1050872802734375,637048,-1.025212287902832,80819,59687,321647,matched (3),72952776,.92066038,9311594,15161484
201702,760612,685,3584,55957928,02,1,0,0,0,0,0,0,0,0,0,0,113794,-3.304797172546387,723283,1.237836837768555,1307648,.2196063995361328,890953,.0558128356933594,353534,-.4985990524291992,272467,-.2091970443725586,423541,.2255392074584961,133361,-.2881679534912109,300904,58877,-.9901971817016602,262189,-.3003835678100586,2289655,-.4341526031494141,1550367,-.1678028106689453,6381,-1.116525650024414,105656,-.3677501678466797,284319,-.2446832656860352,8092673,-.3048667907714844,123461,8968,-1.585240364074707,109046,-.6818675994873047,7585794,.1261739730834961,153050,.7702980041503906,14579295,-.2629451751708984,1486595,-.1150941848754883,14195655,-.2664833068847656,2760645,-.6897859573364258,2467393,.3525667190551758,2303388,-.006556510925293,56238,-.3664102554321289,1134633,.6733531951904297,376770,-1.853647232055664,25447,-.1357889175415039,350410,-.3423442840576172,4833462,-.0296545028686523,6481513,-.5495195388793945,11517376,-.2459983825683594,968152,64521,.6362285614013672,128637,.0516462326049805,70845,-.7236118316650391,17331,1.297937393188477,23194,-.5207185745239258,403581,.3308448791503906,271386,720605,244937,-.2444705963134766,675737,.0589590072631836,32501,78741,136590,matched (3),64255204,.92066038,5626071,13221856
201703,760612,686,3584,85818304,03,0,1,0,0,0,0,0,0,0,0,0,4053819,3.573024749755859,424499,-.5328912734985352,1073995,-.1968441009521484,1058689,.1724958419799805,611787,.5484046936035156,403677,.393096923828125,464243,.0917577743530273,146691,.0952692031860352,447607,118393,.6985588073730469,161845,-.482426643371582,3077608,.2957515716552734,2259712,.3767452239990234,8839,.3258495330810547,284713,.9912929534912109,523195,.6098575592041016,13331498,.4991703033447266,138054,30214,1.214643478393555,375694,1.237005233764648,14206976,.6274557113647461,202405,.2795066833496094,21247658,.3766441345214844,2554126,.5412216186523438,18857584,.2839794158935547,4563676,.5026645660400391,2364609,-.0425491333007813,2534745,.0957117080688477,87588,.4430513381958008,1175031,.0349845886230469,115689,-1.180728912353516,62770,.9028797149658203,350857,.0012750625610352,5292159,.0906639099121094,6696075,.0325679779052734,17290444,.4062976837158203,3435249,56758,-.1281938552856445,219094,.5325069427490234,56576,-.224909782409668,17358,.001556396484375,40105,.547607421875,389276,-.0360889434814453,259430,864672,260543,.0617666244506836,1617783,.8730077743530273,136387,105965,334395,matched (3),85914664,.92066038,4936284.5,12943404
201704,760612,687,3584,101688336,04,0,0,1,0,0,0,0,0,0,0,0,160057,-3.231884956359863,579479,.3112201690673828,890108,-.1877985000610352,497131,-.7559337615966797,621746,.0161476135253906,404986,.0032377243041992,574072,.2123470306396484,110758,-.2809810638427734,310387,203559,.5419464111328125,98908,-.4924488067626953,2150313,-.3585386276245117,2313819,.0236625671386719,24630,1.024790763854981,305740,.071253776550293,332695,-.452728271484375,8826257,-.4123983383178711,116252,1932,-2.749750137329102,211986,-.5722551345825195,22448204,.4574775695800781,63407,-1.160696983337402,16188003,-.2719764709472656,2865233,.1149396896362305,15558620,-.1923007965087891,3745853,-.197479248046875,1969891,-.1826353073120117,2255268,-.1168241500854492,62793,-.3328008651733398,721691,-.487452507019043,281693,.8899126052856445,67581,.0738496780395508,196242,-.5810298919677734,4833031,-.0907526016235352,7082825,.0561513900756836,14239760,-.1941165924072266,629085,45286,-.2257986068725586,234234,.0668191909790039,99740,.566981315612793,999,-2.855053424835205,25041,-.4709863662719727,260731,-.4007987976074219,328813,871092,149366,-.5563678741455078,1455283,-.1058559417724609,112471,21426,187692,matched (3),92738296,.92066038,5577424,13201229
201705,760612,688,3584,130816696,05,0,0,0,1,0,0,0,0,0,0,0,233695,.3784875869750977,917859,.4599142074584961,1193244,.2930889129638672,1098448,.7927999496459961,208550,-1.092352867126465,444523,.0931491851806641,349058,-.4975166320800781,252848,.8254413604736328,394852,240687,.16754150390625,164122,.5064201354980469,3129743,.3753376007080078,3211501,.3278388977050781,19896,-.2134456634521484,246476,-.2154703140258789,579632,.5551671981811523,8055679,-.0913534164428711,139820,9695,1.613054275512695,98634,-.7651042938232422,28149828,.2263298034667969,185131,1.071489334106445,19058000,.1632156372070313,2776327,-.0315208435058594,18853700,.1920948028564453,4552283,.1949796676635742,2300610,.1551961898803711,4145774,.608820915222168,90260,.3628511428833008,1127202,.445897102355957,416652,.3914327621459961,63157,-.0677032470703125,341649,.5544347763061523,5439756,.118260383605957,9049223,.2450065612792969,24389528,.538116455078125,4317492,62514,.322392463684082,109238,-.762791633605957,99036,-.0070829391479492,30425,3.41626501083374,155015,1.823006629943848,329663,.2345809936523438,422413,1097293,363380,.8890495300292969,1582772,.0839776992797852,0,36560,216547,matched (3),115871632,.92066038,6965611.5,13845018
201706,760612,689,3584,113300496,06,0,0,0,0,1,0,0,0,0,0,0,205938,-.1264419555664063,186848,-1.591748237609863,988149,-.1885976791381836,737487,-.3984050750732422,386660,.6173667907714844,421575,-.053004264831543,440452,.2325630187988281,133471,-.6389045715332031,380541,21201,-2.429449081420898,115113,-.3546962738037109,2830660,-.1004409790039063,2691765,-.1765413284301758,11181,-.5763034820556641,99208,-.9100456237792969,424317,-.3119125366210938,7821331,-.0295228958129883,164668,18188,.6291522979736328,60149,-.4945907592773438,18691758,-.4094581604003906,121187,-.4237279891967773,19005568,-.0027542114257813,2419705,-.1374835968017578,24334284,.2551765441894531,4699563,.0318403244018555,2197977,-.0456361770629883,3145204,-.2762107849121094,85640,-.0525426864624023,1152476,.0221738815307617,121285,-1.234107971191406,59251,-.0638408660888672,22124,-2.737120628356934,4764615,-.1325178146362305,9848473,.0846366882324219,17377176,-.3389968872070313,1013783,54858,-.1306428909301758,160163,.3826637268066406,141640,.3578052520751953,2797,-2.386717319488525,27473,-1.730318069458008,328260,-.0042648315429688,454087,820116,255867,-.3507919311523438,593135,-.981511116027832,17843,23124,195877,matched (3),109795984,.92066038,5553159.5,13190996
201707,760612,690,3584,126444696,07,0,0,0,0,0,1,0,0,0,0,0,374849,.5989475250244141,316019,.5255069732666016,1078391,.0873918533325195,1412656,.6499786376953125,1361387,1.258713722229004,498340,.1672849655151367,477433,.080622673034668,142874,.0680789947509766,480500,161892,2.032881736755371,200507,.5549354553222656,4041148,.35601806640625,2563031,-.049006462097168,31117,1.023538589477539,61128,-.4842491149902344,398117,-.0637340545654297,9043185,.1451578140258789,172492,28818,.4602384567260742,77591,.2546262741088867,36552316,.6706619262695313,195361,.4775142669677734,18477848,-.0281600952148438,2874035,.1720714569091797,33864184,.3304710388183594,6464615,.3188743591308594,2858951,.2629165649414063,2415896,-.2638092041015625,112198,.2701129913330078,1184349,.0272808074951172,232004,.6486120223999023,66506,.115509033203125,236922,2.371068000793457,5573514,.1568088531494141,11870955,.1867790222167969,21653280,.2199993133544922,2875059,57153,.0409841537475586,184571,.1418418884277344,90579,-.4470663070678711,9953,1.269326686859131,29529,.072169303894043,397707,.1919097900390625,386740,672999,170832,-.4039764404296875,805748,.3063488006591797,0,94129,254452,matched (3),117841248,.92066038,8462037,14655063
201708,760612,691,3584,107565904,08,0,0,0,0,0,0,1,0,0,0,0,147805,-.930628776550293,248032,-.2422447204589844,1157072,.0704221725463867,1421103,.0059614181518555,454096,-1.09795093536377,481685,-.033991813659668,404500,-.1657724380493164,77711,-.6089668273925781,419734,188032,.1496820449829102,168657,-.1729822158813477,3737999,-.0779781341552734,2328592,-.0959272384643555,22653,-.3174619674682617,66023,.0770330429077148,73673,-1.68710994720459,7753614,-.1538534164428711,148755,18355,-.4510984420776367,132314,.533726692199707,43867080,.1824188232421875,162583,-.1836605072021484,20389972,.0984706878662109,2966128,.0315408706665039,33169272,-.0207328796386719,3197638,-.7039308547973633,2311451,-.2125787734985352,3441198,.3537502288818359,101442,-.1007776260375977,450174,-.9673147201538086,97658,-.8652830123901367,65320,-.0179939270019531,55319,-1.454614639282227,4767053,-.1562967300415039,10978244,-.0781803131103516,16765463,-.2558345794677734,4867464,61355,.0709447860717773,94003,-.6747074127197266,128366,.348663330078125,9164,-.0825910568237305,97634,1.195853233337402,340404,-.1555824279785156,382803,1082024,197160,.1433343887329102,669488,-.1852579116821289,14729,44572,241472,matched (3),110014624,.92066038,7812008,14289586
201709,760612,692,3584,84253456,09,0,0,0,0,0,0,0,1,0,0,0,560652,1.333206176757813,61989,-1.386601448059082,923281,-.2257137298583984,1257729,-.1221256256103516,281624,-.4777355194091797,446526,-.0757932662963867,428936,.0586557388305664,96193,.2133598327636719,460847,99636,-.6350879669189453,222186,.2756471633911133,3327429,-.1163501739501953,1644760,-.3476696014404297,27823,.205571174621582,53878,-.2032804489135742,323267,1.478841781616211,15213857,.6740484237670898,141046,11646,-.4549398422241211,143608,.0819091796875,25256996,-.5520610809326172,117333,-.3261728286743164,18746148,-.0840549468994141,2299827,-.2544240951538086,25027948,-.2816314697265625,2794466,-.1347713470458984,3200579,.3254566192626953,2794135,-.2082977294921875,69276,-.3813886642456055,841944,.6260795593261719,74589,-.2694787979125977,46964,-.3299169540405273,213598,1.350978851318359,6811058,.3568191528320313,9405133,-.1546592712402344,15913294,-.0521678924560547,2311229,91651,.401310920715332,108261,.1412181854248047,101573,-.2341079711914063,8761,-.0449733734130859,15934,-1.812770843505859,247703,-.3179025650024414,317245,764085,222805,.1222820281982422,699656,.0440759658813477,46933,82312,75104,matched (3),94555752,.92066038,7732377.5,14246208
201710,760612,693,3584,91880296,10,0,0,0,0,0,0,0,0,1,0,0,867703,.4367494583129883,209262,1.216630935668945,1606437,.5538396835327148,1198959,-.0478534698486328,483101,.5396528244018555,789802,.5702848434448242,502070,.1574316024780273,119452,.2165584564208984,691046,322800,1.175508499145508,204114,-.0848360061645508,3439563,.0331439971923828,2197646,.2897930145263672,8105,-1.233382225036621,367948,1.921218872070313,242727,-.2865409851074219,14283515,-.0631008148193359,153187,254559,3.084569931030273,287659,.6946887969970703,17560400,-.3634567260742188,265091,.8150568008422852,18966776,.0117015838623047,2772072,.1867618560791016,26890744,.0717887878417969,5808503,.7316818237304688,3757693,.1604728698730469,3211854,.1393260955810547,73215,.0553016662597656,1540712,.6042861938476563,133090,.5790319442749023,112389,.8725852966308594,119418,-.5814657211303711,6416044,-.0597457885742188,11206479,.1752357482910156,22629552,.3521022796630859,1215465,74889,-.2019805908203125,138450,.2459640502929688,142946,.3416891098022461,37162,1.444976806640625,22265,.3345603942871094,226461,-.0896577835083008,347449,1225089,249999,.1151599884033203,1556209,.7994184494018555,19876,131480,214467,matched (3),115554528,.92066038,5029818,12979363
201711,760612,694,3584,86859272,11,0,0,0,0,0,0,0,0,0,1,0,490255,-.5709238052368164,273975,.2694492340087891,1510612,-.0615034103393555,1044688,-.1377353668212891,346839,-.3313655853271484,554458,-.3537912368774414,357571,-.3394050598144531,150011,.2277936935424805,649355,203488,-.46142578125,328459,.475733757019043,2685735,-.2473897933959961,1411217,-.4429349899291992,6027,-.2962322235107422,646493,.5636205673217773,583436,.8769979476928711,9463393,-.4116764068603516,144601,21944,-2.451038360595703,78100,-1.303786277770996,27153272,.43585205078125,203190,-.2659311294555664,23386566,.20947265625,2638840,-.0492563247680664,35997144,.2916584014892578,2655483,-.7826967239379883,2558312,-.3844575881958008,3494075,.0842199325561523,102789,.3392782211303711,368594,-1.430303573608398,97173,-.3145322799682617,94673,-.1715373992919922,763086,1.854741096496582,5387201,-.1747760772705078,8441530,-.2833280563354492,19057268,-.1718082427978516,1173639,61387,-.1988086700439453,209001,.411829948425293,123372,-.1472625732421875,5414,-1.926298141479492,52072,.8496122360229492,200644,-.1210403442382813,317793,1202253,327880,.2711906433105469,1289750,-.1878042221069336,51283,105417,221369,matched (3),98541824,.92066038,6328063.5,13535479
201712,760612,695,3584,111512472,12,0,0,0,0,0,0,0,0,0,0,1,261827,-.6272420883178711,23246,-2.466903686523438,771197,-.6723260879516602,1161892,.1063308715820313,485644,.3366155624389648,451949,-.2044219970703125,241131,-.3939933776855469,176180,.1607980728149414,526814,129355,-.4530458450317383,116063,-1.040279388427734,2797653,.0408267974853516,1855614,.2737636566162109,26165,1.468173980712891,704192,.0854892730712891,595306,.0201406478881836,7858359,-.18585205078125,163262,11554,-.6414623260498047,78357,.0032854080200195,17908874,-.4162006378173828,315742,.4407835006713867,24558700,.0489044189453125,2368760,-.1079721450805664,36785564,.0216655731201172,8318827,1.141894340515137,2857107,.1104621887207031,2651488,-.2759475708007813,88624,-.1482763290405273,406295,.0973834991455078,4252659,3.778806686401367,48745,-.6638259887695313,114505,-1.89675235748291,5570077,.0333833694458008,10404021,.2090291976928711,22627308,.1717090606689453,836273,87225,.351292610168457,184937,-.1223239898681641,69875,-.5684967041015625,2931,-.6136445999145508,28167,-.614476203918457,253855,.2352304458618164,244892,1218648,245315,-.290104866027832,770265,-.5154685974121094,0,60100,307588,matched (3),100966768,.92066038,5229912,13058207
201801,760612,696,3584,218110512,01,0,0,0,0,0,0,0,0,0,0,0,718279,1.009174346923828,278328,2.482666969299316,1454968,.6347951889038086,1035001,-.1156473159790039,812659,.5148353576660156,670821,.3949337005615234,324757,.2977361679077148,151260,-.1525058746337891,556592,226321,.5593938827514648,364162,1.143465995788574,2970633,.0599937438964844,2523147,.3072910308837891,8774,-1.092630386352539,408225,-.5452327728271484,847644,.3533849716186523,9385971,.1776390075683594,190642,91047,2.06434440612793,318361,1.401910781860352,10669660,-.5178928375244141,385883,.2006092071533203,26980084,.0940322875976563,1479200,-.4708652496337891,35851836,-.0257110595703125,5255125,-.4593172073364258,2344886,-.1975727081298828,3647901,.31903076171875,93241,.0507850646972656,970921,.8711652755737305,144005,-3.385451316833496,56880,.1543407440185547,250828,.784149169921875,6239955,.1135635375976563,9578433,-.0826797485351563,25259644,.1100502014160156,1545125,112200,.2517919540405273,233514,.2332267761230469,150496,.7672290802001953,4366,.398503303527832,34265,.1959724426269531,212464,-.1779899597167969,413693,1145244,311448,.2386894226074219,760331,-.0129814147949219,74217,163566,520941,matched (3),184821792,.92066038,7784780,14274719
201802,760612,697,3584,68430568,02,1,0,0,0,0,0,0,0,0,0,0,603997,-.1732892990112305,199261,-.3341846466064453,1202832,-.1903047561645508,782037,-.2802553176879883,390209,-.7336292266845703,323692,-.7287101745605469,394285,.1939973831176758,161168,.0634469985961914,677216,83782,-.9937362670898438,71238,-1.631572723388672,3840226,.2567567825317383,2302284,-.0916051864624023,8929,.0175113677978516,559136,.3145742416381836,310882,-1.003046989440918,8084555,-.149261474609375,151359,8110,-2.418277740478516,216369,-.3862009048461914,11483121,.0734748840332031,222516,-.5505352020263672,21404630,-.2314910888671875,1523018,.0291919708251953,19314856,-.6185207366943359,3181351,-.5018978118896484,2805541,.1793594360351563,2791749,-.2674827575683594,79139,-.1639814376831055,967659,-.0033655166625977,73391,-.674046516418457,66335,.1537742614746094,54530,-1.526016235351563,5847012,-.0650424957275391,5589913,-.5385494232177734,17180040,-.3854598999023438,401563,41991,-.9828281402587891,145959,-.4699163436889648,91465,-.4979801177978516,1973,-.7942919731140137,21075,-.4860363006591797,183694,-.1455011367797852,316510,852114,235670,-.2788000106811523,581268,-.2685413360595703,90076,104540,216018,matched (3),88728024,.92066038,5210366,13050391
